attempt_no,variant_id,regime_owner,mechanic,geometry_id,raw_signal_count,minimum_era_raw_signal_count,parameters_json
23300,01216e00ead45776,CHOP,CHOP_DXY_ISOLATED_CATCHUP,C_BALANCED,584,67,"{""body_min"":0.4,""geometry_id"":""C_BALANCED"",""gold_horizon"":""H1"",""hour_window"":""ALL"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":0.5,""other_pressure_max"":0.75,""pressure_min"":1.0,""require_confirmation"":false}"
23301,0124e2dcc0378ac6,CHOP,CHOP_DXY_ISOLATED_CATCHUP,C_FAST,440,58,"{""body_min"":0.4,""geometry_id"":""C_FAST"",""gold_horizon"":""H4"",""hour_window"":""LONDON_NY"",""macro_key"":""H1_D2"",""maximum_alignment_atr"":0.5,""other_pressure_max"":1.0,""pressure_min"":0.75,""require_confirmation"":true}"
23302,0126041afaddda2d,CHOP,CHOP_DXY_ISOLATED_CATCHUP,C_FAST,2033,249,"{""body_min"":0.0,""geometry_id"":""C_FAST"",""gold_horizon"":""H1"",""hour_window"":""ALL"",""macro_key"":""H1_D2"",""maximum_alignment_atr"":0.25,""other_pressure_max"":0.5,""pressure_min"":0.5,""require_confirmation"":false}"
23303,0126c0b5fed6d3c2,CHOP,CHOP_DXY_ISOLATED_CATCHUP,C_FAST,109,23,"{""body_min"":0.4,""geometry_id"":""C_FAST"",""gold_horizon"":""H4"",""hour_window"":""NEW_YORK"",""macro_key"":""H1_D2"",""maximum_alignment_atr"":0.25,""other_pressure_max"":0.5,""pressure_min"":0.75,""require_confirmation"":true}"
23304,0128c1a648619ae3,CHOP,CHOP_DXY_ISOLATED_CATCHUP,C_FAST,208,33,"{""body_min"":0.0,""geometry_id"":""C_FAST"",""gold_horizon"":""H12"",""hour_window"":""ALL"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":-0.25,""other_pressure_max"":0.75,""pressure_min"":0.75,""require_confirmation"":true}"
23305,0131909d72781440,CHOP,CHOP_DXY_ISOLATED_CATCHUP,C_FAST,1322,178,"{""body_min"":0.2,""geometry_id"":""C_FAST"",""gold_horizon"":""H1"",""hour_window"":""LONDON_NY"",""macro_key"":""H1_D2"",""maximum_alignment_atr"":0.25,""other_pressure_max"":1.0,""pressure_min"":0.75,""require_confirmation"":false}"
23306,01321dd364472834,CHOP,CHOP_DXY_ISOLATED_CATCHUP,C_BALANCED,535,61,"{""body_min"":0.0,""geometry_id"":""C_BALANCED"",""gold_horizon"":""H12"",""hour_window"":""ALL"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":0.0,""other_pressure_max"":0.5,""pressure_min"":0.5,""require_confirmation"":false}"
23307,0134504617039865,CHOP,CHOP_DXY_ISOLATED_CATCHUP,C_BALANCED,153,18,"{""body_min"":0.0,""geometry_id"":""C_BALANCED"",""gold_horizon"":""H12"",""hour_window"":""LONDON_NY"",""macro_key"":""H1_D2"",""maximum_alignment_atr"":0.25,""other_pressure_max"":0.5,""pressure_min"":1.25,""require_confirmation"":false}"
23308,0136913ec06cf77a,CHOP,CHOP_DXY_ISOLATED_CATCHUP,C_FAST,2188,266,"{""body_min"":0.4,""geometry_id"":""C_FAST"",""gold_horizon"":""H1"",""hour_window"":""ALL"",""macro_key"":""H1_D2"",""maximum_alignment_atr"":0.5,""other_pressure_max"":1.0,""pressure_min"":0.5,""require_confirmation"":false}"
23309,01374fcb2336a472,CHOP,CHOP_DXY_ISOLATED_CATCHUP,C_BALANCED,106,17,"{""body_min"":0.4,""geometry_id"":""C_BALANCED"",""gold_horizon"":""H12"",""hour_window"":""NEW_YORK"",""macro_key"":""H1_D2"",""maximum_alignment_atr"":0.25,""other_pressure_max"":0.75,""pressure_min"":1.0,""require_confirmation"":true}"
23310,01378577d7189935,CHOP,CHOP_DXY_ISOLATED_CATCHUP,C_BALANCED,320,42,"{""body_min"":0.0,""geometry_id"":""C_BALANCED"",""gold_horizon"":""H1"",""hour_window"":""LONDON_NY"",""macro_key"":""H1_D2"",""maximum_alignment_atr"":-0.25,""other_pressure_max"":1.0,""pressure_min"":1.25,""require_confirmation"":false}"
23311,013db34d0454f07d,CHOP,CHOP_DXY_ISOLATED_CATCHUP,C_FAST,952,113,"{""body_min"":0.2,""geometry_id"":""C_FAST"",""gold_horizon"":""H4"",""hour_window"":""LONDON_NY"",""macro_key"":""H1_D2"",""maximum_alignment_atr"":-0.25,""other_pressure_max"":1.0,""pressure_min"":0.5,""require_confirmation"":false}"
23312,01487a8086f713e3,CHOP,CHOP_DXY_ISOLATED_CATCHUP,C_BALANCED,896,116,"{""body_min"":0.0,""geometry_id"":""C_BALANCED"",""gold_horizon"":""H1"",""hour_window"":""LONDON_NY"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":0.25,""other_pressure_max"":0.25,""pressure_min"":0.5,""require_confirmation"":false}"
23313,015035237fe38704,CHOP,CHOP_DXY_ISOLATED_CATCHUP,C_BALANCED,105,15,"{""body_min"":0.2,""geometry_id"":""C_BALANCED"",""gold_horizon"":""H1"",""hour_window"":""ALL"",""macro_key"":""H1_D2"",""maximum_alignment_atr"":-0.25,""other_pressure_max"":0.25,""pressure_min"":0.75,""require_confirmation"":true}"
23314,0154c28484e81488,CHOP,CHOP_DXY_ISOLATED_CATCHUP,C_FAST,116,17,"{""body_min"":0.4,""geometry_id"":""C_FAST"",""gold_horizon"":""H4"",""hour_window"":""LONDON_NY"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":0.25,""other_pressure_max"":0.25,""pressure_min"":1.0,""require_confirmation"":false}"
23315,01563f706186e23a,CHOP,CHOP_DXY_ISOLATED_CATCHUP,C_BALANCED,476,54,"{""body_min"":0.2,""geometry_id"":""C_BALANCED"",""gold_horizon"":""H4"",""hour_window"":""ALL"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":0.0,""other_pressure_max"":1.0,""pressure_min"":1.0,""require_confirmation"":false}"
23316,015739d12663b9ee,CHOP,CHOP_DXY_ISOLATED_CATCHUP,C_FAST,352,48,"{""body_min"":0.0,""geometry_id"":""C_FAST"",""gold_horizon"":""H1"",""hour_window"":""ALL"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":0.0,""other_pressure_max"":0.5,""pressure_min"":0.75,""require_confirmation"":true}"
23317,015878c7c28b7bb4,CHOP,CHOP_DXY_ISOLATED_CATCHUP,C_BALANCED,168,26,"{""body_min"":0.4,""geometry_id"":""C_BALANCED"",""gold_horizon"":""H12"",""hour_window"":""NEW_YORK"",""macro_key"":""H1_D2"",""maximum_alignment_atr"":0.25,""other_pressure_max"":0.5,""pressure_min"":0.75,""require_confirmation"":false}"
23318,015ab74ad1f94f69,CHOP,CHOP_DXY_ISOLATED_CATCHUP,C_FAST,527,15,"{""body_min"":0.2,""geometry_id"":""C_FAST"",""gold_horizon"":""H1"",""hour_window"":""ALL"",""macro_key"":""H4_D2"",""maximum_alignment_atr"":0.25,""other_pressure_max"":1.0,""pressure_min"":0.5,""require_confirmation"":true}"
23319,015b4b5ff083f825,CHOP,CHOP_DXY_ISOLATED_CATCHUP,C_FAST,782,118,"{""body_min"":0.0,""geometry_id"":""C_FAST"",""gold_horizon"":""H4"",""hour_window"":""NEW_YORK"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":0.5,""other_pressure_max"":1.0,""pressure_min"":0.75,""require_confirmation"":false}"
23320,00044ce1817912ac,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_FAST,1611,218,"{""body_min"":0.4,""geometry_id"":""C_FAST"",""gold_horizon"":""H1"",""hour_window"":""ALL"",""macro_key"":""H1_D2"",""maximum_alignment_atr"":0.5,""other_pressure_max"":0.5,""pressure_min"":0.5,""require_confirmation"":false}"
23321,0007f7b1429b25c9,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_EXTENDED,116,23,"{""body_min"":0.4,""geometry_id"":""C_EXTENDED"",""gold_horizon"":""H1"",""hour_window"":""NEW_YORK"",""macro_key"":""H1_D2"",""maximum_alignment_atr"":0.0,""other_pressure_max"":1.0,""pressure_min"":1.0,""require_confirmation"":true}"
23322,000e1dd4124f00d4,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_FAST,164,20,"{""body_min"":0.2,""geometry_id"":""C_FAST"",""gold_horizon"":""H4"",""hour_window"":""NEW_YORK"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":0.0,""other_pressure_max"":0.5,""pressure_min"":0.75,""require_confirmation"":true}"
23323,00166f739610a5d8,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_FAST,207,28,"{""body_min"":0.2,""geometry_id"":""C_FAST"",""gold_horizon"":""H12"",""hour_window"":""NEW_YORK"",""macro_key"":""H1_D2"",""maximum_alignment_atr"":0.5,""other_pressure_max"":0.5,""pressure_min"":1.0,""require_confirmation"":false}"
23324,0019c0d8f3093dbe,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_EXTENDED,243,40,"{""body_min"":0.0,""geometry_id"":""C_EXTENDED"",""gold_horizon"":""H12"",""hour_window"":""NEW_YORK"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":-0.25,""other_pressure_max"":0.75,""pressure_min"":1.0,""require_confirmation"":false}"
23325,001b9db0937c17f5,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_EXTENDED,593,88,"{""body_min"":0.2,""geometry_id"":""C_EXTENDED"",""gold_horizon"":""H1"",""hour_window"":""ALL"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":0.5,""other_pressure_max"":0.75,""pressure_min"":1.25,""require_confirmation"":false}"
23326,001bc5e5205944d6,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_BALANCED,1153,168,"{""body_min"":0.0,""geometry_id"":""C_BALANCED"",""gold_horizon"":""H12"",""hour_window"":""ALL"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":0.5,""other_pressure_max"":0.75,""pressure_min"":0.5,""require_confirmation"":false}"
23327,00208709b7fc02c3,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_BALANCED,785,17,"{""body_min"":0.0,""geometry_id"":""C_BALANCED"",""gold_horizon"":""H1"",""hour_window"":""ALL"",""macro_key"":""H4_D2"",""maximum_alignment_atr"":0.25,""other_pressure_max"":1.0,""pressure_min"":0.5,""require_confirmation"":true}"
23328,0020bb558c512669,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_BALANCED,135,18,"{""body_min"":0.4,""geometry_id"":""C_BALANCED"",""gold_horizon"":""H4"",""hour_window"":""NEW_YORK"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":0.5,""other_pressure_max"":0.5,""pressure_min"":1.25,""require_confirmation"":false}"
23329,00272cf5ce249505,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_EXTENDED,184,17,"{""body_min"":0.4,""geometry_id"":""C_EXTENDED"",""gold_horizon"":""H12"",""hour_window"":""ALL"",""macro_key"":""H1_D2"",""maximum_alignment_atr"":0.0,""other_pressure_max"":0.75,""pressure_min"":0.75,""require_confirmation"":true}"
23330,002c343141fda453,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_FAST,671,110,"{""body_min"":0.2,""geometry_id"":""C_FAST"",""gold_horizon"":""H1"",""hour_window"":""LONDON_NY"",""macro_key"":""H1_D2"",""maximum_alignment_atr"":0.25,""other_pressure_max"":0.75,""pressure_min"":1.0,""require_confirmation"":false}"
23331,002e63d67f3afcce,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_FAST,1889,256,"{""body_min"":0.0,""geometry_id"":""C_FAST"",""gold_horizon"":""H1"",""hour_window"":""ALL"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":0.5,""other_pressure_max"":0.75,""pressure_min"":0.5,""require_confirmation"":true}"
23332,00344bac0821a74f,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_FAST,3671,567,"{""body_min"":0.0,""geometry_id"":""C_FAST"",""gold_horizon"":""H1"",""hour_window"":""LONDON_NY"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":0.5,""other_pressure_max"":1.0,""pressure_min"":0.5,""require_confirmation"":false}"
23333,00355be1fb2afe2a,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_BALANCED,274,36,"{""body_min"":0.2,""geometry_id"":""C_BALANCED"",""gold_horizon"":""H4"",""hour_window"":""LONDON_NY"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":0.5,""other_pressure_max"":0.25,""pressure_min"":0.5,""require_confirmation"":true}"
23334,003d762940dca267,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_BALANCED,346,55,"{""body_min"":0.0,""geometry_id"":""C_BALANCED"",""gold_horizon"":""H1"",""hour_window"":""ALL"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":0.25,""other_pressure_max"":0.25,""pressure_min"":0.75,""require_confirmation"":true}"
23335,0046124f1d64917c,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_BALANCED,141,22,"{""body_min"":0.4,""geometry_id"":""C_BALANCED"",""gold_horizon"":""H1"",""hour_window"":""NEW_YORK"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":0.25,""other_pressure_max"":0.25,""pressure_min"":1.0,""require_confirmation"":false}"
23336,00486483c750e810,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_EXTENDED,113,16,"{""body_min"":0.4,""geometry_id"":""C_EXTENDED"",""gold_horizon"":""H12"",""hour_window"":""LONDON_NY"",""macro_key"":""H1_D2"",""maximum_alignment_atr"":0.5,""other_pressure_max"":0.5,""pressure_min"":1.25,""require_confirmation"":false}"
23337,004a7e385a32ab4b,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_EXTENDED,357,77,"{""body_min"":0.0,""geometry_id"":""C_EXTENDED"",""gold_horizon"":""H1"",""hour_window"":""NEW_YORK"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":-0.25,""other_pressure_max"":0.25,""pressure_min"":0.5,""require_confirmation"":false}"
23338,004dfc44df09fe1b,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_EXTENDED,402,49,"{""body_min"":0.0,""geometry_id"":""C_EXTENDED"",""gold_horizon"":""H4"",""hour_window"":""ALL"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":0.0,""other_pressure_max"":0.5,""pressure_min"":0.75,""require_confirmation"":true}"
23339,0051270523e19b2e,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_FAST,758,121,"{""body_min"":0.0,""geometry_id"":""C_FAST"",""gold_horizon"":""H4"",""hour_window"":""NEW_YORK"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":0.5,""other_pressure_max"":0.75,""pressure_min"":0.75,""require_confirmation"":false}"
23340,00517791b491b418,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_EXTENDED,229,45,"{""body_min"":0.0,""geometry_id"":""C_EXTENDED"",""gold_horizon"":""H1"",""hour_window"":""NEW_YORK"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":0.0,""other_pressure_max"":0.5,""pressure_min"":0.75,""require_confirmation"":true}"
23341,00517c4e0370804a,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_BALANCED,434,49,"{""body_min"":0.2,""geometry_id"":""C_BALANCED"",""gold_horizon"":""H4"",""hour_window"":""ALL"",""macro_key"":""H1_D2"",""maximum_alignment_atr"":0.5,""other_pressure_max"":0.75,""pressure_min"":1.25,""require_confirmation"":false}"
23342,0053753eeddac7d3,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_EXTENDED,234,31,"{""body_min"":0.2,""geometry_id"":""C_EXTENDED"",""gold_horizon"":""H4"",""hour_window"":""NEW_YORK"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":0.0,""other_pressure_max"":0.75,""pressure_min"":0.75,""require_confirmation"":true}"
23343,005456425e01bb8c,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_EXTENDED,214,44,"{""body_min"":0.2,""geometry_id"":""C_EXTENDED"",""gold_horizon"":""H1"",""hour_window"":""LONDON_NY"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":-0.25,""other_pressure_max"":0.75,""pressure_min"":0.75,""require_confirmation"":true}"
23344,0054939ef0c0f1bb,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_BALANCED,347,63,"{""body_min"":0.4,""geometry_id"":""C_BALANCED"",""gold_horizon"":""H1"",""hour_window"":""ALL"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":0.0,""other_pressure_max"":1.0,""pressure_min"":0.75,""require_confirmation"":true}"
23345,0055bd9a99451d18,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_EXTENDED,1541,196,"{""body_min"":0.2,""geometry_id"":""C_EXTENDED"",""gold_horizon"":""H4"",""hour_window"":""ALL"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":0.0,""other_pressure_max"":1.0,""pressure_min"":0.5,""require_confirmation"":false}"
23346,0056764f6b7bf327,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_FAST,775,116,"{""body_min"":0.2,""geometry_id"":""C_FAST"",""gold_horizon"":""H1"",""hour_window"":""ALL"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":0.25,""other_pressure_max"":0.5,""pressure_min"":0.5,""require_confirmation"":true}"
23347,00592acd7dff7e20,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_BALANCED,575,127,"{""body_min"":0.0,""geometry_id"":""C_BALANCED"",""gold_horizon"":""H1"",""hour_window"":""NEW_YORK"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":-0.25,""other_pressure_max"":0.75,""pressure_min"":0.75,""require_confirmation"":false}"
23348,0059381468ef5885,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_EXTENDED,190,31,"{""body_min"":0.0,""geometry_id"":""C_EXTENDED"",""gold_horizon"":""H1"",""hour_window"":""LONDON_NY"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":0.0,""other_pressure_max"":0.5,""pressure_min"":1.0,""require_confirmation"":true}"
23349,005ac297f9dc69b0,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_FAST,130,15,"{""body_min"":0.0,""geometry_id"":""C_FAST"",""gold_horizon"":""H12"",""hour_window"":""NEW_YORK"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":-0.25,""other_pressure_max"":1.0,""pressure_min"":1.25,""require_confirmation"":true}"
23350,005c3089767bf58f,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_FAST,659,116,"{""body_min"":0.4,""geometry_id"":""C_FAST"",""gold_horizon"":""H1"",""hour_window"":""NEW_YORK"",""macro_key"":""H1_D2"",""maximum_alignment_atr"":0.0,""other_pressure_max"":0.75,""pressure_min"":0.5,""require_confirmation"":false}"
23351,005eff4a070891a4,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_EXTENDED,688,81,"{""body_min"":0.0,""geometry_id"":""C_EXTENDED"",""gold_horizon"":""H4"",""hour_window"":""LONDON_NY"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":-0.25,""other_pressure_max"":1.0,""pressure_min"":0.5,""require_confirmation"":true}"
23352,00622fa0b1a169a2,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_BALANCED,558,93,"{""body_min"":0.4,""geometry_id"":""C_BALANCED"",""gold_horizon"":""H1"",""hour_window"":""NEW_YORK"",""macro_key"":""H1_D2"",""maximum_alignment_atr"":0.5,""other_pressure_max"":1.0,""pressure_min"":0.5,""require_confirmation"":true}"
23353,0071841816edea70,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_BALANCED,178,18,"{""body_min"":0.4,""geometry_id"":""C_BALANCED"",""gold_horizon"":""H12"",""hour_window"":""ALL"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":0.0,""other_pressure_max"":0.75,""pressure_min"":0.75,""require_confirmation"":true}"
23354,007858fea5a77584,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_BALANCED,1215,206,"{""body_min"":0.4,""geometry_id"":""C_BALANCED"",""gold_horizon"":""H1"",""hour_window"":""LONDON_NY"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":0.0,""other_pressure_max"":1.0,""pressure_min"":0.5,""require_confirmation"":false}"
23355,007b4a47f1dc38ed,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_EXTENDED,111,19,"{""body_min"":0.4,""geometry_id"":""C_EXTENDED"",""gold_horizon"":""H12"",""hour_window"":""ALL"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":0.5,""other_pressure_max"":0.75,""pressure_min"":1.25,""require_confirmation"":true}"
23356,007c3c82bac73974,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_EXTENDED,256,26,"{""body_min"":0.0,""geometry_id"":""C_EXTENDED"",""gold_horizon"":""H12"",""hour_window"":""NEW_YORK"",""macro_key"":""H1_D2"",""maximum_alignment_atr"":0.25,""other_pressure_max"":1.0,""pressure_min"":1.0,""require_confirmation"":true}"
23357,007d93cf6326c799,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_BALANCED,539,71,"{""body_min"":0.0,""geometry_id"":""C_BALANCED"",""gold_horizon"":""H4"",""hour_window"":""ALL"",""macro_key"":""H1_D2"",""maximum_alignment_atr"":-0.25,""other_pressure_max"":0.25,""pressure_min"":0.5,""require_confirmation"":false}"
23358,0080cd4ea253a148,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_BALANCED,529,62,"{""body_min"":0.0,""geometry_id"":""C_BALANCED"",""gold_horizon"":""H4"",""hour_window"":""LONDON_NY"",""macro_key"":""H1_D2"",""maximum_alignment_atr"":0.5,""other_pressure_max"":1.0,""pressure_min"":1.0,""require_confirmation"":true}"
23359,008406ff70028529,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_FAST,105,15,"{""body_min"":0.2,""geometry_id"":""C_FAST"",""gold_horizon"":""H12"",""hour_window"":""NEW_YORK"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":0.25,""other_pressure_max"":0.75,""pressure_min"":1.25,""require_confirmation"":true}"
23360,008de3076394f976,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_FAST,547,64,"{""body_min"":0.2,""geometry_id"":""C_FAST"",""gold_horizon"":""H12"",""hour_window"":""LONDON_NY"",""macro_key"":""H1_D2"",""maximum_alignment_atr"":-0.25,""other_pressure_max"":1.0,""pressure_min"":0.5,""require_confirmation"":false}"
23361,008e45dfbf934c7e,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_EXTENDED,438,71,"{""body_min"":0.2,""geometry_id"":""C_EXTENDED"",""gold_horizon"":""H12"",""hour_window"":""ALL"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":0.5,""other_pressure_max"":0.5,""pressure_min"":0.75,""require_confirmation"":false}"
23362,0096a5219ff8b2f4,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_FAST,196,22,"{""body_min"":0.2,""geometry_id"":""C_FAST"",""gold_horizon"":""H12"",""hour_window"":""ALL"",""macro_key"":""H1_D2"",""maximum_alignment_atr"":0.5,""other_pressure_max"":1.0,""pressure_min"":1.25,""require_confirmation"":true}"
23363,0099b52a32ac3db7,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_EXTENDED,199,26,"{""body_min"":0.2,""geometry_id"":""C_EXTENDED"",""gold_horizon"":""H4"",""hour_window"":""LONDON_NY"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":0.5,""other_pressure_max"":0.25,""pressure_min"":1.0,""require_confirmation"":false}"
23364,0099b5f4180a904f,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_FAST,147,24,"{""body_min"":0.2,""geometry_id"":""C_FAST"",""gold_horizon"":""H12"",""hour_window"":""ALL"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":-0.25,""other_pressure_max"":0.75,""pressure_min"":1.25,""require_confirmation"":false}"
23365,0099c156503eff08,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_EXTENDED,238,24,"{""body_min"":0.4,""geometry_id"":""C_EXTENDED"",""gold_horizon"":""H12"",""hour_window"":""NEW_YORK"",""macro_key"":""H1_D2"",""maximum_alignment_atr"":0.0,""other_pressure_max"":1.0,""pressure_min"":0.5,""require_confirmation"":true}"
23366,00a1ad7fb4c5e9b2,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_EXTENDED,184,35,"{""body_min"":0.2,""geometry_id"":""C_EXTENDED"",""gold_horizon"":""H1"",""hour_window"":""ALL"",""macro_key"":""H1_D2"",""maximum_alignment_atr"":-0.25,""other_pressure_max"":0.25,""pressure_min"":1.0,""require_confirmation"":false}"
23367,00a524c448f3fabd,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_BALANCED,374,49,"{""body_min"":0.2,""geometry_id"":""C_BALANCED"",""gold_horizon"":""H12"",""hour_window"":""LONDON_NY"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":0.25,""other_pressure_max"":0.75,""pressure_min"":0.5,""require_confirmation"":true}"
23368,00b44cdf177fd777,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_EXTENDED,296,34,"{""body_min"":0.2,""geometry_id"":""C_EXTENDED"",""gold_horizon"":""H12"",""hour_window"":""LONDON_NY"",""macro_key"":""H1_D2"",""maximum_alignment_atr"":0.25,""other_pressure_max"":0.5,""pressure_min"":0.75,""require_confirmation"":false}"
23369,00b64b2991e55e27,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_EXTENDED,181,20,"{""body_min"":0.0,""geometry_id"":""C_EXTENDED"",""gold_horizon"":""H12"",""hour_window"":""LONDON_NY"",""macro_key"":""H1_D2"",""maximum_alignment_atr"":-0.25,""other_pressure_max"":0.5,""pressure_min"":1.0,""require_confirmation"":false}"
23370,00b67e6f04d757e2,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_EXTENDED,168,17,"{""body_min"":0.0,""geometry_id"":""C_EXTENDED"",""gold_horizon"":""H12"",""hour_window"":""ALL"",""macro_key"":""H1_D2"",""maximum_alignment_atr"":0.25,""other_pressure_max"":0.75,""pressure_min"":1.25,""require_confirmation"":true}"
23371,00b88ee4a14f79d1,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_BALANCED,251,24,"{""body_min"":0.0,""geometry_id"":""C_BALANCED"",""gold_horizon"":""H12"",""hour_window"":""LONDON_NY"",""macro_key"":""H1_D2"",""maximum_alignment_atr"":0.5,""other_pressure_max"":0.75,""pressure_min"":1.0,""require_confirmation"":true}"
23372,00bc0233ac22e17f,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_EXTENDED,365,43,"{""body_min"":0.0,""geometry_id"":""C_EXTENDED"",""gold_horizon"":""H4"",""hour_window"":""NEW_YORK"",""macro_key"":""H1_D2"",""maximum_alignment_atr"":0.5,""other_pressure_max"":0.5,""pressure_min"":1.0,""require_confirmation"":false}"
23373,00bc4dea1f03442e,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_EXTENDED,178,32,"{""body_min"":0.2,""geometry_id"":""C_EXTENDED"",""gold_horizon"":""H1"",""hour_window"":""NEW_YORK"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":0.5,""other_pressure_max"":0.25,""pressure_min"":0.75,""require_confirmation"":true}"
23374,00c4bfdc9ed59c43,CHOP,CHOP_BOND_ISOLATED_CATCHUP,C_FAST,585,112,"{""body_min"":0.0,""geometry_id"":""C_FAST"",""gold_horizon"":""H1"",""hour_window"":""ALL"",""macro_key"":""H1_D10"",""maximum_alignment_atr"":0.0,""other_pressure_max"":1.0,""pressure_min"":1.25,""require_confirmation"":false}"
