trade_id,candidate_id,family_id,fold_id,signal_time,entry_time,exit_time,direction,fee_stress_pnl_usd,model_score,b123_quantile,b123_threshold,v12_action,v12_retained,raw_cooldown_accepted,raw_cooldown_reason,ml_cooldown_accepted,ml_cooldown_reason
V7_20201006T085500Z_LONG,c6d7439e4dbe27dbc5c03df12f6dab42c15c3d91207638a4f1015b80f7335096,V7_SWING_HEALTH,F2020,2020-10-06 08:55:00+00:00,2020-10-06 08:55:00+00:00,2020-10-06 11:30:00+00:00,LONG,6.487326388888889,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V7_20201006T121500Z_SHORT,c7011aa23aff15a51895bee0e8631472c593bf01ebb33a693afc3de95bd66351,V7_SWING_HEALTH,F2020,2020-10-06 12:15:00+00:00,2020-10-06 12:15:00+00:00,2020-10-06 12:30:00+00:00,SHORT,-3.9786458333333337,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V7_20201015T084000Z_LONG,586eeb7a72a8e580ca38f1a5d8b5ce657fdbd9bfc671c1480d8046e7b532bdac,V7_SWING_HEALTH,F2020,2020-10-15 08:40:00+00:00,2020-10-15 08:40:00+00:00,2020-10-15 08:55:00+00:00,LONG,-4.655474313266306,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V7_20201016T105000Z_SHORT,9fa7d31670d1905feab72005f0bf9ebf4157e5469211a4a2391b89160832bcdb,V7_SWING_HEALTH,F2020,2020-10-16 10:50:00+00:00,2020-10-16 10:50:00+00:00,2020-10-16 12:15:00+00:00,SHORT,-3.9956597222222223,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V7_20201021T090500Z_LONG,8cab112bc689b9fe166b674ecca61dda47468f93c20e5585b381db283055841c,V7_SWING_HEALTH,F2020,2020-10-21 09:05:00+00:00,2020-10-21 09:05:00+00:00,2020-10-21 12:35:00+00:00,LONG,6.473958333333333,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V7_20201026T011500Z_SHORT,8e649acbd36d2ad4012c2b1d65b9d7ce2f50b202789df16f3f3ee97051940598,V7_SWING_HEALTH,,2020-10-26 01:15:00+00:00,2020-10-26 01:15:00+00:00,2020-10-26 10:55:00+00:00,SHORT,-4.115972222222222,,,,MODEL_ABSTAIN_RETAIN_ALL,True,True,ROUTED,True,ROUTED
V7_20201026T111500Z_SHORT,6b402624428054455d8e29687b30c51c1ec5356cae847a9fe52cb73ee350de6b,V7_SWING_HEALTH,,2020-10-26 11:15:00+00:00,2020-10-26 11:15:00+00:00,2020-10-26 14:05:00+00:00,SHORT,-4.016319444444445,,,,MODEL_ABSTAIN_RETAIN_ALL,True,True,ROUTED,True,ROUTED
0e81560e37f980dab925c502,c4c0fc8af80b2d7a697be9fee98c6332fce42623f219cc261bd898f29c1d9cd4,R3_COMPRESSION,F2020,2020-10-28 11:00:00.069000+00:00,2020-10-28 11:00:00.069000+00:00,2020-10-29 11:00:00.115000+00:00,SHORT,17.44114639003195,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V7_20201028T145500Z_LONG,f3cd2e0196f6968c24046dd7b6da9faafdd7e31c5f4de141401ee72e1cef4cfb,V7_SWING_HEALTH,F2020,2020-10-28 14:55:00+00:00,2020-10-28 14:55:00+00:00,2020-10-29 12:25:00+00:00,LONG,-7.4664161325903375,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V9_BREAK_20201030T083500Z_LONG,c98459deb05c82bec5aa0c14951bd53e010caf513d8688325744742fb80b0cf9,V57_BREAK_SWING_H4ADX_HIGH,F2020,2020-10-30 08:35:00+00:00,2020-10-30 08:35:00+00:00,2020-10-30 12:00:00+00:00,LONG,6.475173611111111,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V7_20201030T153000Z_LONG,a2d723528b01545f4e9ac7c6923c97c03a6210bc48511b46088181cb2ab04ccc,V7_SWING_HEALTH,F2020,2020-10-30 15:30:00+00:00,2020-10-30 15:30:00+00:00,2020-11-01 23:00:00+00:00,LONG,-2.100939873076495,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V7_20201103T135000Z_SHORT,c050aa30a7846f0f336ccad731b4ec35c35b4f08192b2eddb6b3ef42535dc554,V7_SWING_HEALTH,F2020,2020-11-03 13:50:00+00:00,2020-11-03 13:50:00+00:00,2020-11-03 15:40:00+00:00,SHORT,-4.001736111111112,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V25_d532da2e9a9bef1a2188c199,fef73ed9e6f613d28f7725b233af678406bb2524c89e0cc65d368a97f1cc820a,V25_CHOP,F2020,2020-11-03 23:45:00+00:00,2020-11-03 23:45:00.193000+00:00,2020-11-04 00:32:21.172000+00:00,LONG,-5.12050451195981,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V25_3afdb2d98e3a9c31afc2895a,0f2a4cd5beced3f5e834e326f263ffdcb61e3b70d6f4f681970623f50a3e917a,V25_CHOP,F2020,2020-11-04 00:50:00+00:00,2020-11-04 00:50:00.146000+00:00,2020-11-04 00:58:08.249000+00:00,LONG,-5.355544905822595,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V25_be2b119cc6c1944b3e7f8913,e7f634afbb00b243dfab3d8c6f7a34687d83cbc8a53d2a8a868cc735c964eee7,V25_CHOP,F2020,2020-11-04 02:00:00+00:00,2020-11-04 02:00:00.051000+00:00,2020-11-04 02:24:27.796000+00:00,LONG,-7.655412846715051,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V7_20201105T142500Z_LONG,72b6c07fb625860289e8d248e4081e7649d2570d281d8c6ad82ec1277ea95fa7,V7_SWING_HEALTH,F2020,2020-11-05 14:25:00+00:00,2020-11-05 14:25:00+00:00,2020-11-05 15:05:00+00:00,LONG,9.182824781269602,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V9_BREAK_20201112T004500Z_LONG,97c0f94424ac94ecace2c8af0a145e8a16aef3f7b199788db5f72d8278cf7321,V57_BREAK_SWING_H4ADX_HIGH,F2020,2020-11-12 00:45:00+00:00,2020-11-12 00:45:00+00:00,2020-11-12 01:50:00+00:00,LONG,6.509201388888889,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V7_20201112T083000Z_LONG,8183c8a5f889041ba8f86df46cee34eda70a0740fffab12f53f38f7df98ce3db,V7_SWING_HEALTH,F2020,2020-11-12 08:30:00+00:00,2020-11-12 08:30:00+00:00,2020-11-12 13:45:00+00:00,LONG,7.778725543534592,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V7_20201113T174000Z_SHORT,1af9322f56452afef30fb7fab52bd6bc40c860c796d8e9e58c1497f30210cc35,V7_SWING_HEALTH,F2020,2020-11-13 17:40:00+00:00,2020-11-13 17:40:00+00:00,2020-11-15 23:00:00+00:00,SHORT,-3.4267777777777555,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V7_20201116T101500Z_LONG,52431599f58b51f6f8c618d3d2c71b19f4cffd0ff85722144777d7a1a2876dde,V7_SWING_HEALTH,,2020-11-16 10:15:00+00:00,2020-11-16 10:15:00+00:00,2020-11-16 10:40:00+00:00,LONG,-3.981076388888889,,,,MODEL_ABSTAIN_RETAIN_ALL,True,True,ROUTED,True,ROUTED
V7_20201116T124000Z_LONG,f9ab73f22d7ed3f171d39bb6d92f5924442b0f0750fa8abd48b344d5bf77d347,V7_SWING_HEALTH,,2020-11-16 12:40:00+00:00,2020-11-16 12:40:00+00:00,2020-11-16 16:55:00+00:00,LONG,16.788626425214794,,,,MODEL_ABSTAIN_RETAIN_ALL,True,True,ROUTED,True,ROUTED
V7_20201118T090500Z_SHORT,cacef5e35c5334121c330be4c8533925f34a7a2f15e24a85d5194b7ed91211cf,V7_SWING_HEALTH,F2020,2020-11-18 09:05:00+00:00,2020-11-18 09:05:00+00:00,2020-11-18 10:45:00+00:00,SHORT,6.500694444444445,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
b430b1a1e55af2ee8d153fa0,1f5ce6c23b251d3f53af88005a8806ba334aa1536bb4df2bc7c349c9a58d8e52,R4_CHOP,F2020,2020-11-18 09:45:00.374000+00:00,2020-11-18 09:45:00.374000+00:00,2020-11-18 12:01:29.501000+00:00,SHORT,7.42488596288708,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V7_20201118T121500Z_LONG,9e915e8270f91ddea516369dcaedcd1b924a70ec7109cbae128098f0730568b8,V7_SWING_HEALTH,F2020,2020-11-18 12:15:00+00:00,2020-11-18 12:15:00+00:00,2020-11-18 14:25:00+00:00,LONG,9.43794867106716,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V7_20201119T030000Z_SHORT,c7eb0acebae738d528104bd6b1e3bbe6e6c75cea000cfc6ee26824ecf0a28b97,V7_SWING_HEALTH,F2020,2020-11-19 03:00:00+00:00,2020-11-19 03:00:00+00:00,2020-11-19 05:45:00+00:00,SHORT,6.484895833333334,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V9_BREAK_20201120T063500Z_SHORT,c2eecdbe496428a2ca65c52054abcd8abadf5c4df7dfa24f713ae9dbd16e9f17,V57_BREAK_SWING_H4ADX_HIGH,F2020,2020-11-20 06:35:00+00:00,2020-11-20 06:35:00+00:00,2020-11-20 14:05:00+00:00,SHORT,-4.084375,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V7_20201120T074000Z_LONG,904a095fd9e02bd32fea98cd8a30e445ff3af4e0f61c2ff2446788da20771314,V7_SWING_HEALTH,F2020,2020-11-20 07:40:00+00:00,2020-11-20 07:40:00+00:00,2020-11-20 14:05:00+00:00,LONG,6.431423611111111,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
0f66815582c621ce26e0e12d,d0f482f28841c38f1b45142ab20d0ba4d122979476733ff1892c71e1c1ef7635,R2_DOWNTREND,,2020-11-23 16:00:00.034000+00:00,2020-11-23 16:00:00.034000+00:00,2020-11-25 04:00:00.402000+00:00,SHORT,29.146256033400775,,,,MODEL_ABSTAIN_RETAIN_ALL,True,True,ROUTED,True,ROUTED
V9_BREAK_20201123T165000Z_LONG,a37594cd69a34a877260b85444ea2320223155e93bb989e3018c0087a7ed5d2e,V57_BREAK_SWING_H4ADX_HIGH,,2020-11-23 16:50:00+00:00,2020-11-23 16:50:00+00:00,2020-11-24 00:10:00+00:00,LONG,-7.650743891250999,,,,MODEL_ABSTAIN_RETAIN_ALL,True,True,ROUTED,True,ROUTED
V9_BREAK_20201124T002000Z_SHORT,344a3128bf7ee7a0063eb4e00daab876baeb1e86cc4e7ba99cea79685fef2eb9,V57_BREAK_SWING_H4ADX_HIGH,F2020,2020-11-24 00:20:00+00:00,2020-11-24 00:20:00+00:00,2020-11-24 00:55:00+00:00,SHORT,-3.9835069444444446,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V9_BREAK_20201124T075500Z_SHORT,670838ddcdb6c97f1b2c59fa9c6b5fedbfb95abb3e8ecb8c868f915dce5f5e2d,V57_BREAK_SWING_H4ADX_HIGH,F2020,2020-11-24 07:55:00+00:00,2020-11-24 07:55:00+00:00,2020-11-24 10:10:00+00:00,SHORT,6.4921875,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V9_BREAK_20201125T000500Z_LONG,76235c550cc303966be0e21b70ad94e896e087793f1350ec771f26e1169d80ab,V57_BREAK_SWING_H4ADX_HIGH,F2020,2020-11-25 00:05:00+00:00,2020-11-25 00:05:00+00:00,2020-11-25 01:00:00+00:00,LONG,-3.988368055555556,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V9_BREAK_20201126T003500Z_LONG,d521975e2df4a71f1f9726423efdbe5358375884c4ca4422ec247364c303591b,V57_BREAK_SWING_H4ADX_HIGH,F2020,2020-11-26 00:35:00+00:00,2020-11-26 00:35:00+00:00,2020-11-26 07:50:00+00:00,LONG,6.419270833333333,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V7_20201126T034000Z_SHORT,8737d608061cb92374b3d980fd9da6ba84bbfeec4d90ef93a1f3fcf84acbf6f3,V7_SWING_HEALTH,F2020,2020-11-26 03:40:00+00:00,2020-11-26 03:40:00+00:00,2020-11-26 07:40:00+00:00,SHORT,-4.033333333333334,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V7_20201127T095000Z_LONG,7380df319f4eb10c6e366597ae888cde457bf2300acd11831be3e948bb4d897f,V7_SWING_HEALTH,F2020,2020-11-27 09:50:00+00:00,2020-11-27 09:50:00+00:00,2020-11-27 11:45:00+00:00,LONG,-4.0029513888888895,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V9_BREAK_20201127T121500Z_SHORT,c0c3bea62fc6b92ad7f22ad296a3aa58cccd170975354eedb92d47ed0a6db9e7,V57_BREAK_SWING_H4ADX_HIGH,F2020,2020-11-27 12:15:00+00:00,2020-11-27 12:15:00+00:00,2020-11-27 13:15:00+00:00,SHORT,6.510416666666667,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V9_BREAK_20201130T015500Z_SHORT,9544b72fe2d0d1b00eb68746cb7999b0f9916fb550bc48407f1336ab27432980,V57_BREAK_SWING_H4ADX_HIGH,,2020-11-30 01:55:00+00:00,2020-11-30 01:55:00+00:00,2020-11-30 02:55:00+00:00,SHORT,6.510416666666667,,,,MODEL_ABSTAIN_RETAIN_ALL,True,True,ROUTED,True,ROUTED
V9_BREAK_20201130T053000Z_LONG,c07424a53a9c4248acae26b8b86ff6811edb13ee1c25dce95dcc99646aa54153,V57_BREAK_SWING_H4ADX_HIGH,,2020-11-30 05:30:00+00:00,2020-11-30 05:30:00+00:00,2020-11-30 06:50:00+00:00,LONG,6.70359322959205,,,,MODEL_ABSTAIN_RETAIN_ALL,True,True,ROUTED,True,ROUTED
cee934870632b51d8ef7aa7b,00e968ab87177765d074aaa9801ee127449c2764e19f7b2e9207e46ab140a992,R2_DOWNTREND,,2020-11-30 09:00:00.123000+00:00,2020-11-30 09:00:00.123000+00:00,2020-11-30 16:43:16.079000+00:00,SHORT,-7.759048248772399,,,,MODEL_ABSTAIN_RETAIN_ALL,True,True,ROUTED,True,ROUTED
V9_BREAK_20201201T100500Z_LONG,d072c6fcef5659323d249c073e0e2a49f6175d3d4077ad910021192c95773e9c,V57_BREAK_SWING_H4ADX_HIGH,F2020,2020-12-01 10:05:00+00:00,2020-12-01 10:05:00+00:00,2020-12-01 11:10:00+00:00,LONG,6.509201388888889,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V9_BREAK_20201201T121000Z_LONG,2674075caeb86dc53ebd822fb43e145d7abbe3f492be672367ee6e60decb97f9,V57_BREAK_SWING_H4ADX_HIGH,F2020,2020-12-01 12:10:00+00:00,2020-12-01 12:10:00+00:00,2020-12-01 14:10:00+00:00,LONG,8.049389342579842,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V9_BREAK_20201202T073500Z_LONG,06d46f704c44649538e7a98d61b4668e85102017a244a21a5dfe3d08a8222a23,V57_BREAK_SWING_H4ADX_HIGH,F2020,2020-12-02 07:35:00+00:00,2020-12-02 07:35:00+00:00,2020-12-02 08:35:00+00:00,LONG,6.510416666666667,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V9_BREAK_20201202T092500Z_LONG,adae906dce078465c0c3c055cc17dce58ba365209a9b9cc5433066fa4a53485a,V57_BREAK_SWING_H4ADX_HIGH,F2020,2020-12-02 09:25:00+00:00,2020-12-02 09:25:00+00:00,2020-12-02 10:35:00+00:00,LONG,6.862582562554664,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V9_BREAK_20201203T064500Z_LONG,7dae47ec75ec223e2294abc86af0ebbc3c3a7581ad497fabda5ef7af9003af90,V57_BREAK_SWING_H4ADX_HIGH,F2020,2020-12-03 06:45:00+00:00,2020-12-03 06:45:00+00:00,2020-12-03 07:45:00+00:00,LONG,6.510416666666667,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V9_BREAK_20201203T121000Z_SHORT,2a1a234e9dc85e3c0a47c77efefe12d3df7dc5f213b73dc4fbddde10587afe1c,V57_BREAK_SWING_H4ADX_HIGH,F2020,2020-12-03 12:10:00+00:00,2020-12-03 12:10:00+00:00,2020-12-03 13:55:00+00:00,SHORT,6.499479166666667,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V9_BREAK_20201204T142000Z_SHORT,7a71c400ae823fb34063c657bdd54f52e1b38722862d901b3f650714d0858109,V57_BREAK_SWING_H4ADX_HIGH,F2020,2020-12-04 14:20:00+00:00,2020-12-04 14:20:00+00:00,2020-12-06 23:00:00+00:00,SHORT,4.128250062571355,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V7_20201208T123000Z_SHORT,b72f988ac2903b3ab22fdee29510b5eefca75032f1b9e14c5f07ea4eedcf52cc,V7_SWING_HEALTH,F2020,2020-12-08 12:30:00+00:00,2020-12-08 12:30:00+00:00,2020-12-08 13:20:00+00:00,SHORT,-3.987152777777778,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V7_20201209T074000Z_LONG,7a9adf1bd94e988d149b03351720ec1b57f7c45f25c97f0c4452d9dae68006d6,V7_SWING_HEALTH,F2020,2020-12-09 07:40:00+00:00,2020-12-09 07:40:00+00:00,2020-12-09 10:20:00+00:00,LONG,-4.013888888888889,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V7_20201209T191000Z_LONG,b2d5969fc0bd810e82a1fc3f4abb81bc7e8556c40d66d1b71b901f99c556cf03,V7_SWING_HEALTH,F2020,2020-12-09 19:10:00+00:00,2020-12-09 19:10:00+00:00,2020-12-10 02:35:00+00:00,LONG,11.26880344914547,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V7_20201210T064000Z_LONG,5b5f6be45235c4508a01b2f8cf044f162eebf60e3bbb63fc120ea597272b09fe,V7_SWING_HEALTH,F2020,2020-12-10 06:40:00+00:00,2020-12-10 06:40:00+00:00,2020-12-10 08:55:00+00:00,LONG,-4.0078125,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V7_20201210T093500Z_LONG,9a1a5fe16458cb9d4c3886c97deb07de6c6a7d4696b677a277f5638c05ffa350,V7_SWING_HEALTH,F2020,2020-12-10 09:35:00+00:00,2020-12-10 09:35:00+00:00,2020-12-10 13:20:00+00:00,LONG,8.317765327894731,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
347e3ee04056f30bad748320,224c7044fc1acac371bf48ab0690a4ee8982d93e89fe648e5d8cd161e6f09626,R4_CHOP,,2020-12-14 08:30:00.432000+00:00,2020-12-14 08:30:00.432000+00:00,2020-12-14 10:29:47.331000+00:00,SHORT,7.349267770910664,,,,MODEL_ABSTAIN_RETAIN_ALL,True,True,ROUTED,True,ROUTED
V7_20201214T125500Z_LONG,a9c84e64916f7bccb2d495753aa9cbb3878708ec918a3f7773b6ef3f907fce0e,V7_SWING_HEALTH,,2020-12-14 12:55:00+00:00,2020-12-14 12:55:00+00:00,2020-12-14 13:25:00+00:00,LONG,-3.982291666666667,,,,MODEL_ABSTAIN_RETAIN_ALL,True,True,ROUTED,True,ROUTED
V7_20201214T133500Z_LONG,60b8d54901dcd71c5c242794a964b88fe954291c67aa010df044dc6b4f562dfe,V7_SWING_HEALTH,,2020-12-14 13:35:00+00:00,2020-12-14 13:35:00+00:00,2020-12-14 14:35:00+00:00,LONG,8.853877394571875,,,,MODEL_ABSTAIN_RETAIN_ALL,True,True,ROUTED,True,ROUTED
V7_20201216T190500Z_LONG,02ff1c482052d3fd594e05f0e1dde61a9ff3f198828927a28bedf846a6525e4f,V7_SWING_HEALTH,F2020,2020-12-16 19:05:00+00:00,2020-12-16 19:05:00+00:00,2020-12-16 19:15:00+00:00,LONG,-3.977430555555556,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V7_20201217T094500Z_LONG,9cd02c39fdb59c92bedd7c51d3e55220aec591d108eeb86389417518346f65e9,V7_SWING_HEALTH,F2020,2020-12-17 09:45:00+00:00,2020-12-17 09:45:00+00:00,2020-12-17 10:15:00+00:00,LONG,-4.249076712928483,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V7_20201217T120500Z_SHORT,f4b10c683786f8d99f99b6bca796937e412465ebfcf9b0f6fb732b2f18ac395c,V7_SWING_HEALTH,F2020,2020-12-17 12:05:00+00:00,2020-12-17 12:05:00+00:00,2020-12-17 12:50:00+00:00,SHORT,-4.213767517218563,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V7_20201218T050500Z_SHORT,f02d5181884910fa0aa2b0d233459f9d0e45ffc091c4ff6c16a87d615cd643b7,V7_SWING_HEALTH,F2020,2020-12-18 05:05:00+00:00,2020-12-18 05:05:00+00:00,2020-12-18 08:25:00+00:00,SHORT,6.476388888888889,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V7_20201218T150000Z_LONG,30731dea8c53e15a10345be50f48e34e576c55120508e3dd5d3588d938260937,V7_SWING_HEALTH,F2020,2020-12-18 15:00:00+00:00,2020-12-18 15:00:00+00:00,2020-12-20 23:00:00+00:00,LONG,0.2069077975737175,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V7_20201221T055500Z_SHORT,7af96bd1d864fc1f0e66a7ef06e8623c7bb255cd50b9af0bfbb3a34c98847942,V7_SWING_HEALTH,,2020-12-21 05:55:00+00:00,2020-12-21 05:55:00+00:00,2020-12-21 06:25:00+00:00,SHORT,-3.982291666666667,,,,MODEL_ABSTAIN_RETAIN_ALL,True,True,ROUTED,True,ROUTED
V7_20201221T104500Z_LONG,6a4aba15bfa51ef9d36828e237f6249ddf2c8cb1ec5b1443627adaab7856fe99,V7_SWING_HEALTH,,2020-12-21 10:45:00+00:00,2020-12-21 10:45:00+00:00,2020-12-22 15:55:00+00:00,LONG,-13.807869060092438,,,,MODEL_ABSTAIN_RETAIN_ALL,True,True,ROUTED,True,ROUTED
V7_20201223T085500Z_SHORT,87d5b9299e355cb738a2c392b936a2991abea712e0cbfa11e94e3fb299baf275,V7_SWING_HEALTH,F2020,2020-12-23 08:55:00+00:00,2020-12-23 08:55:00+00:00,2020-12-23 09:10:00+00:00,SHORT,-3.9786458333333337,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V7_20201223T102500Z_LONG,59538d2fb80fdc6c6131345388e5efe584bbefc658d48679a467c0d1c0021847,V7_SWING_HEALTH,F2020,2020-12-23 10:25:00+00:00,2020-12-23 10:25:00+00:00,2020-12-23 10:55:00+00:00,LONG,-3.982291666666667,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V7_20201228T052500Z_SHORT,2fa4a3bbf2f60dbf30d9260e8c6f85f3875171d4b02b52aab4f5f9be61a9307e,V7_SWING_HEALTH,,2020-12-28 05:25:00+00:00,2020-12-28 05:25:00+00:00,2020-12-28 05:45:00+00:00,SHORT,6.520138888888889,,,,MODEL_ABSTAIN_RETAIN_ALL,True,True,ROUTED,True,ROUTED
V7_20201228T121500Z_LONG,dd26181f504d16023a4716eb74847ef3747d8a835b206f9331189bae38440b3a,V7_SWING_HEALTH,,2020-12-28 12:15:00+00:00,2020-12-28 12:15:00+00:00,2020-12-28 13:35:00+00:00,LONG,8.325729103758889,,,,MODEL_ABSTAIN_RETAIN_ALL,True,True,ROUTED,True,ROUTED
V7_20201231T081000Z_SHORT,1c8d648bc19a6eeb8262441586dd2a7db8e12d05a8e50f0ed51f92668ec1de26,V7_SWING_HEALTH,F2020,2020-12-31 08:10:00+00:00,2020-12-31 08:10:00+00:00,2020-12-31 09:05:00+00:00,SHORT,-3.988368055555556,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V7_20201231T091000Z_SHORT,fd1c4ae8f4d0722a1c231d3f29d822c79fdaf8c3a12301322a15dd9c12068331,V7_SWING_HEALTH,F2020,2020-12-31 09:10:00+00:00,2020-12-31 09:10:00+00:00,2020-12-31 13:20:00+00:00,SHORT,-4.035763888888889,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
V9_BREAK_20210104T162000Z_SHORT,8a12d7a66c40df4eae77d8651b3667dea373d60ab598c370b398aca6ed1bcd6c,V57_BREAK_SWING_H4ADX_HIGH,,2021-01-04 16:20:00+00:00,2021-01-04 16:20:00+00:00,2021-01-05 09:50:00+00:00,SHORT,-7.481380494309517,,,,MODEL_ABSTAIN_RETAIN_ALL,True,True,ROUTED,True,ROUTED
V7_20210105T115000Z_SHORT,358812afbb9d9dfff462bbea9cd8d260fd9f0762e6acec840681f94d13dd0749,V7_SWING_HEALTH,F2020,2021-01-05 11:50:00+00:00,2021-01-05 11:50:00+00:00,2021-01-05 13:55:00+00:00,SHORT,-4.005381944444444,,0.0,,ML_ABSTAIN_RETAIN_ALL_INSUFFICIENT_FIT,True,True,ROUTED,True,ROUTED
