attempt_no,router_id,mechanic,parameters_json
25392,1cd5054ad019219e,TRAILING_MEAN_GATE,"{""cold_start"":""BASE"",""lookback_days"":180,""minimum_history"":15,""threshold"":0.025,""weak_multiplier"":0.25}"
25393,1d0470c48c887501,TRAILING_MEAN_GATE,"{""cold_start"":""OFF"",""lookback_days"":1460,""minimum_history"":20,""threshold"":0.025,""weak_multiplier"":0.25}"
25394,1d0ff3e094512117,TRAILING_MEAN_GATE,"{""cold_start"":""BASE"",""lookback_days"":365,""minimum_history"":15,""threshold"":0.025,""weak_multiplier"":0.0}"
25395,1d41c65bdfbca0be,TRAILING_MEAN_GATE,"{""cold_start"":""OFF"",""lookback_days"":180,""minimum_history"":15,""threshold"":-0.05,""weak_multiplier"":0.0}"
25396,1d469ffa3bdb6c79,TRAILING_MEAN_GATE,"{""cold_start"":""HALF"",""lookback_days"":180,""minimum_history"":20,""threshold"":0.05,""weak_multiplier"":0.5}"
25397,1d72596ac21b27c0,TRAILING_MEAN_GATE,"{""cold_start"":""BASE"",""lookback_days"":1460,""minimum_history"":10,""threshold"":0.1,""weak_multiplier"":0.0}"
25398,1dd09da5d5838d66,TRAILING_MEAN_GATE,"{""cold_start"":""HALF"",""lookback_days"":365,""minimum_history"":5,""threshold"":-0.05,""weak_multiplier"":0.5}"
25399,1e31eb6b159dbc4f,TRAILING_MEAN_GATE,"{""cold_start"":""OFF"",""lookback_days"":365,""minimum_history"":30,""threshold"":-0.05,""weak_multiplier"":0.0}"
25400,1e7780bf10637c73,TRAILING_MEAN_GATE,"{""cold_start"":""OFF"",""lookback_days"":3650,""minimum_history"":5,""threshold"":0.1,""weak_multiplier"":0.25}"
25401,1e803c8de90ea9a8,TRAILING_MEAN_GATE,"{""cold_start"":""OFF"",""lookback_days"":730,""minimum_history"":10,""threshold"":-0.05,""weak_multiplier"":0.0}"
25402,1e8dff43b05ed433,TRAILING_MEAN_GATE,"{""cold_start"":""HALF"",""lookback_days"":1460,""minimum_history"":5,""threshold"":0.025,""weak_multiplier"":0.25}"
25403,1ed25552777ce009,TRAILING_MEAN_GATE,"{""cold_start"":""OFF"",""lookback_days"":1460,""minimum_history"":15,""threshold"":0.0,""weak_multiplier"":0.5}"
25404,1edeb60984ecac1e,TRAILING_MEAN_GATE,"{""cold_start"":""OFF"",""lookback_days"":1460,""minimum_history"":15,""threshold"":-0.05,""weak_multiplier"":0.5}"
25405,1ee6ec1af0a52a7d,TRAILING_MEAN_GATE,"{""cold_start"":""OFF"",""lookback_days"":1460,""minimum_history"":10,""threshold"":0.1,""weak_multiplier"":0.0}"
25406,1f14a4de0b441470,TRAILING_MEAN_GATE,"{""cold_start"":""HALF"",""lookback_days"":1460,""minimum_history"":20,""threshold"":0.1,""weak_multiplier"":0.5}"
25407,1f29cc30a6004119,TRAILING_MEAN_GATE,"{""cold_start"":""OFF"",""lookback_days"":365,""minimum_history"":30,""threshold"":0.0,""weak_multiplier"":0.25}"
25408,1f812ba5c4cc28db,TRAILING_MEAN_GATE,"{""cold_start"":""HALF"",""lookback_days"":730,""minimum_history"":30,""threshold"":0.05,""weak_multiplier"":0.0}"
25409,1fe726021237e666,TRAILING_MEAN_GATE,"{""cold_start"":""HALF"",""lookback_days"":3650,""minimum_history"":30,""threshold"":0.0,""weak_multiplier"":0.25}"
25410,200af9a5b9c8f664,TRAILING_MEAN_GATE,"{""cold_start"":""HALF"",""lookback_days"":180,""minimum_history"":20,""threshold"":-0.05,""weak_multiplier"":0.5}"
25411,20299b2cd166ed79,TRAILING_MEAN_GATE,"{""cold_start"":""OFF"",""lookback_days"":3650,""minimum_history"":20,""threshold"":0.0,""weak_multiplier"":0.25}"
25412,205275c22f3b2f72,TRAILING_MEAN_GATE,"{""cold_start"":""BASE"",""lookback_days"":365,""minimum_history"":10,""threshold"":0.05,""weak_multiplier"":0.5}"
25413,207862072f9aa55b,TRAILING_MEAN_GATE,"{""cold_start"":""BASE"",""lookback_days"":3650,""minimum_history"":10,""threshold"":0.0,""weak_multiplier"":0.25}"
25414,208b9d4a3ca1d102,TRAILING_MEAN_GATE,"{""cold_start"":""OFF"",""lookback_days"":180,""minimum_history"":20,""threshold"":0.1,""weak_multiplier"":0.0}"
25415,20b8090b09170c0e,TRAILING_MEAN_GATE,"{""cold_start"":""BASE"",""lookback_days"":3650,""minimum_history"":30,""threshold"":-0.05,""weak_multiplier"":0.25}"
25416,20d831f17d3602f0,TRAILING_MEAN_GATE,"{""cold_start"":""BASE"",""lookback_days"":365,""minimum_history"":30,""threshold"":0.1,""weak_multiplier"":0.5}"
25417,215ccd8f841a34e8,TRAILING_MEAN_GATE,"{""cold_start"":""HALF"",""lookback_days"":3650,""minimum_history"":15,""threshold"":0.1,""weak_multiplier"":0.25}"
25418,2160006476389758,TRAILING_MEAN_GATE,"{""cold_start"":""HALF"",""lookback_days"":730,""minimum_history"":10,""threshold"":0.025,""weak_multiplier"":0.0}"
25419,21a421614334f093,TRAILING_MEAN_GATE,"{""cold_start"":""HALF"",""lookback_days"":180,""minimum_history"":20,""threshold"":-0.05,""weak_multiplier"":0.0}"
25420,21c28bb835f1bf8a,TRAILING_MEAN_GATE,"{""cold_start"":""OFF"",""lookback_days"":365,""minimum_history"":15,""threshold"":0.0,""weak_multiplier"":0.25}"
25421,21e61cbe1a5dc4cf,TRAILING_MEAN_GATE,"{""cold_start"":""OFF"",""lookback_days"":730,""minimum_history"":5,""threshold"":-0.1,""weak_multiplier"":0.0}"
25422,22034558ce0fa4ab,TRAILING_MEAN_GATE,"{""cold_start"":""OFF"",""lookback_days"":365,""minimum_history"":5,""threshold"":0.025,""weak_multiplier"":0.0}"
25423,220b1297926f26ce,TRAILING_MEAN_GATE,"{""cold_start"":""BASE"",""lookback_days"":180,""minimum_history"":20,""threshold"":-0.05,""weak_multiplier"":0.25}"
25424,225f15437d959d28,TRAILING_MEAN_GATE,"{""cold_start"":""OFF"",""lookback_days"":180,""minimum_history"":10,""threshold"":-0.05,""weak_multiplier"":0.0}"
25425,22b8088f953d4e60,TRAILING_MEAN_GATE,"{""cold_start"":""BASE"",""lookback_days"":3650,""minimum_history"":10,""threshold"":0.05,""weak_multiplier"":0.0}"
25426,2319a0c48648ac38,TRAILING_MEAN_GATE,"{""cold_start"":""BASE"",""lookback_days"":3650,""minimum_history"":20,""threshold"":0.025,""weak_multiplier"":0.0}"
25427,244bb1cfe73e6545,TRAILING_MEAN_GATE,"{""cold_start"":""HALF"",""lookback_days"":3650,""minimum_history"":30,""threshold"":-0.1,""weak_multiplier"":0.5}"
25428,245d253fb590d902,TRAILING_MEAN_GATE,"{""cold_start"":""BASE"",""lookback_days"":730,""minimum_history"":5,""threshold"":0.1,""weak_multiplier"":0.5}"
25429,24865479ff5ace8b,TRAILING_MEAN_GATE,"{""cold_start"":""HALF"",""lookback_days"":1460,""minimum_history"":5,""threshold"":-0.05,""weak_multiplier"":0.5}"
25430,24947dc3a8375fbf,TRAILING_MEAN_GATE,"{""cold_start"":""HALF"",""lookback_days"":180,""minimum_history"":10,""threshold"":-0.1,""weak_multiplier"":0.25}"
25431,24a7f34992bb4fb7,TRAILING_MEAN_GATE,"{""cold_start"":""OFF"",""lookback_days"":180,""minimum_history"":10,""threshold"":0.025,""weak_multiplier"":0.25}"
25432,24ba064cc7cd7f34,TRAILING_MEAN_GATE,"{""cold_start"":""OFF"",""lookback_days"":180,""minimum_history"":10,""threshold"":0.1,""weak_multiplier"":0.0}"
25433,24cf24d995b09422,TRAILING_MEAN_GATE,"{""cold_start"":""HALF"",""lookback_days"":1460,""minimum_history"":5,""threshold"":0.0,""weak_multiplier"":0.5}"
25434,24d416fc4c23bf23,TRAILING_MEAN_GATE,"{""cold_start"":""BASE"",""lookback_days"":1460,""minimum_history"":10,""threshold"":0.025,""weak_multiplier"":0.25}"
25435,252314a35076cde5,TRAILING_MEAN_GATE,"{""cold_start"":""HALF"",""lookback_days"":180,""minimum_history"":30,""threshold"":-0.1,""weak_multiplier"":0.25}"
25436,2536378f816133fc,TRAILING_MEAN_GATE,"{""cold_start"":""HALF"",""lookback_days"":365,""minimum_history"":30,""threshold"":0.025,""weak_multiplier"":0.5}"
25437,25570eddcf9da9fc,TRAILING_MEAN_GATE,"{""cold_start"":""OFF"",""lookback_days"":730,""minimum_history"":20,""threshold"":0.0,""weak_multiplier"":0.5}"
25438,260ff566acd249f1,TRAILING_MEAN_GATE,"{""cold_start"":""BASE"",""lookback_days"":365,""minimum_history"":5,""threshold"":-0.1,""weak_multiplier"":0.25}"
25439,000da81f5352ee56,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":180,""minimum_history"":10,""threshold"":1.1,""weak_multiplier"":0.25}"
25440,007e924bfc6f9061,TRAILING_PF_GATE,"{""cold_start"":""BASE"",""lookback_days"":180,""minimum_history"":5,""threshold"":1.1,""weak_multiplier"":0.0}"
25441,00985a48430a8b5a,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":180,""minimum_history"":5,""threshold"":1.3,""weak_multiplier"":0.25}"
25442,00d850cdc1a3eb9a,TRAILING_PF_GATE,"{""cold_start"":""BASE"",""lookback_days"":730,""minimum_history"":30,""threshold"":1.1,""weak_multiplier"":0.0}"
25443,014d4e5b3819a1bf,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":365,""minimum_history"":15,""threshold"":1.05,""weak_multiplier"":0.25}"
25444,016094d7fb1704cb,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":1460,""minimum_history"":30,""threshold"":1.2,""weak_multiplier"":0.25}"
25445,020a2b86ba1cb946,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":1460,""minimum_history"":10,""threshold"":1.1,""weak_multiplier"":0.25}"
25446,021725294a5b443e,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":1460,""minimum_history"":20,""threshold"":0.9,""weak_multiplier"":0.0}"
25447,023fb9bf4e8b5cc6,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":365,""minimum_history"":20,""threshold"":1.1,""weak_multiplier"":0.5}"
25448,038b08a84b914a5b,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":365,""minimum_history"":30,""threshold"":0.9,""weak_multiplier"":0.0}"
25449,03c0b950e4b5fe14,TRAILING_PF_GATE,"{""cold_start"":""BASE"",""lookback_days"":3650,""minimum_history"":10,""threshold"":1.05,""weak_multiplier"":0.25}"
25450,03cd6f9abec73d09,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":3650,""minimum_history"":15,""threshold"":1.3,""weak_multiplier"":0.25}"
25451,043856e30229ba2a,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":365,""minimum_history"":5,""threshold"":1.3,""weak_multiplier"":0.5}"
25452,043b45f10f68f23e,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":1460,""minimum_history"":10,""threshold"":1.1,""weak_multiplier"":0.25}"
25453,04b2999adea44c8e,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":180,""minimum_history"":5,""threshold"":0.9,""weak_multiplier"":0.0}"
25454,04bcad5b04bb2b3e,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":3650,""minimum_history"":5,""threshold"":0.9,""weak_multiplier"":0.5}"
25455,05478f1e06c65a4e,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":3650,""minimum_history"":15,""threshold"":1.1,""weak_multiplier"":0.25}"
25456,0566edadfdc284a6,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":1460,""minimum_history"":10,""threshold"":1.2,""weak_multiplier"":0.25}"
25457,057a4da9bec55e54,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":730,""minimum_history"":15,""threshold"":0.9,""weak_multiplier"":0.5}"
25458,0582f57bf322120f,TRAILING_PF_GATE,"{""cold_start"":""BASE"",""lookback_days"":1460,""minimum_history"":10,""threshold"":1.1,""weak_multiplier"":0.0}"
25459,059000e3df627279,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":730,""minimum_history"":20,""threshold"":1.05,""weak_multiplier"":0.5}"
25460,06405efa0dd38e04,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":1460,""minimum_history"":15,""threshold"":1.1,""weak_multiplier"":0.25}"
25461,0666df546126c01c,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":730,""minimum_history"":30,""threshold"":1.0,""weak_multiplier"":0.25}"
25462,067880996cc5d414,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":1460,""minimum_history"":15,""threshold"":1.1,""weak_multiplier"":0.5}"
25463,067e72155b5fe9b6,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":3650,""minimum_history"":10,""threshold"":0.9,""weak_multiplier"":0.5}"
25464,0681b86ceb6efc75,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":180,""minimum_history"":20,""threshold"":1.0,""weak_multiplier"":0.0}"
25465,068be44817b49560,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":3650,""minimum_history"":15,""threshold"":0.9,""weak_multiplier"":0.5}"
25466,06a5c28ced0c0b84,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":1460,""minimum_history"":15,""threshold"":1.2,""weak_multiplier"":0.25}"
25467,07a9d01467be7e1a,TRAILING_PF_GATE,"{""cold_start"":""BASE"",""lookback_days"":1460,""minimum_history"":30,""threshold"":0.9,""weak_multiplier"":0.25}"
25468,07d0acac5644ce93,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":1460,""minimum_history"":5,""threshold"":1.2,""weak_multiplier"":0.0}"
25469,07d47ff56825d92e,TRAILING_PF_GATE,"{""cold_start"":""BASE"",""lookback_days"":180,""minimum_history"":15,""threshold"":1.0,""weak_multiplier"":0.25}"
25470,07d764dc3344e7c8,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":365,""minimum_history"":10,""threshold"":1.0,""weak_multiplier"":0.0}"
25471,07f12cba860be2f8,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":1460,""minimum_history"":30,""threshold"":1.0,""weak_multiplier"":0.5}"
25472,07fb84a61b8a9520,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":180,""minimum_history"":15,""threshold"":0.9,""weak_multiplier"":0.25}"
25473,0807ecc98b4881a0,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":3650,""minimum_history"":5,""threshold"":1.0,""weak_multiplier"":0.25}"
25474,083158614489f25b,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":180,""minimum_history"":5,""threshold"":1.3,""weak_multiplier"":0.0}"
25475,084618b23016f954,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":365,""minimum_history"":20,""threshold"":1.0,""weak_multiplier"":0.25}"
25476,08a73cc2375cc84a,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":730,""minimum_history"":30,""threshold"":1.0,""weak_multiplier"":0.0}"
25477,08c15d56502e44a0,TRAILING_PF_GATE,"{""cold_start"":""BASE"",""lookback_days"":3650,""minimum_history"":20,""threshold"":1.1,""weak_multiplier"":0.25}"
25478,08d590f9c00a86bb,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":365,""minimum_history"":20,""threshold"":1.1,""weak_multiplier"":0.0}"
25479,0915d70e82c52896,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":3650,""minimum_history"":20,""threshold"":1.3,""weak_multiplier"":0.5}"
25480,092c2f502363cbbf,TRAILING_PF_GATE,"{""cold_start"":""BASE"",""lookback_days"":180,""minimum_history"":15,""threshold"":1.1,""weak_multiplier"":0.0}"
25481,093557ba5819fe30,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":365,""minimum_history"":5,""threshold"":1.1,""weak_multiplier"":0.25}"
25482,095b4914145af7b6,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":730,""minimum_history"":5,""threshold"":1.2,""weak_multiplier"":0.5}"
25483,0978beffeb5817dc,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":1460,""minimum_history"":10,""threshold"":1.0,""weak_multiplier"":0.5}"
25484,0989b49f1b9533a5,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":730,""minimum_history"":30,""threshold"":1.1,""weak_multiplier"":0.0}"
25485,0998d41fff795244,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":730,""minimum_history"":15,""threshold"":1.2,""weak_multiplier"":0.5}"
25486,099e5e6b5a2d306a,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":180,""minimum_history"":10,""threshold"":1.1,""weak_multiplier"":0.0}"
25487,09b1fe510972911d,TRAILING_PF_GATE,"{""cold_start"":""BASE"",""lookback_days"":1460,""minimum_history"":20,""threshold"":1.1,""weak_multiplier"":0.5}"
25488,09c4788acbb201e6,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":1460,""minimum_history"":5,""threshold"":1.1,""weak_multiplier"":0.5}"
25489,09dbffe54193cfba,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":180,""minimum_history"":30,""threshold"":1.05,""weak_multiplier"":0.25}"
25490,0a287bbca068c75d,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":365,""minimum_history"":10,""threshold"":1.0,""weak_multiplier"":0.5}"
25491,0a2e332557dc1e5c,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":3650,""minimum_history"":20,""threshold"":1.0,""weak_multiplier"":0.25}"
25492,0a39027f5c1b7def,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":3650,""minimum_history"":10,""threshold"":1.2,""weak_multiplier"":0.25}"
25493,0a602ab649cca057,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":365,""minimum_history"":5,""threshold"":1.1,""weak_multiplier"":0.25}"
25494,0a6330cbebee90d8,TRAILING_PF_GATE,"{""cold_start"":""BASE"",""lookback_days"":180,""minimum_history"":30,""threshold"":1.05,""weak_multiplier"":0.5}"
25495,0ab8a910fadb6d7e,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":730,""minimum_history"":5,""threshold"":1.3,""weak_multiplier"":0.0}"
25496,0adbe92a686063d1,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":365,""minimum_history"":20,""threshold"":0.9,""weak_multiplier"":0.5}"
25497,0aeb7b1df6eada50,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":730,""minimum_history"":15,""threshold"":1.3,""weak_multiplier"":0.0}"
25498,0afd657e5fdd9eaa,TRAILING_PF_GATE,"{""cold_start"":""BASE"",""lookback_days"":3650,""minimum_history"":30,""threshold"":1.1,""weak_multiplier"":0.25}"
25499,0b23152e00099edc,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":730,""minimum_history"":10,""threshold"":1.3,""weak_multiplier"":0.25}"
25500,0b32e5d898240652,TRAILING_PF_GATE,"{""cold_start"":""BASE"",""lookback_days"":180,""minimum_history"":15,""threshold"":1.05,""weak_multiplier"":0.0}"
25501,0b6eb74580efedee,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":1460,""minimum_history"":30,""threshold"":0.9,""weak_multiplier"":0.0}"
25502,0bb718ddd9002277,TRAILING_PF_GATE,"{""cold_start"":""BASE"",""lookback_days"":365,""minimum_history"":10,""threshold"":1.05,""weak_multiplier"":0.5}"
25503,0bd0c8465913d422,TRAILING_PF_GATE,"{""cold_start"":""BASE"",""lookback_days"":1460,""minimum_history"":5,""threshold"":0.9,""weak_multiplier"":0.0}"
25504,0bd6fc26e82c5c61,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":730,""minimum_history"":5,""threshold"":0.9,""weak_multiplier"":0.5}"
25505,0bdb462d8c70eaaf,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":730,""minimum_history"":15,""threshold"":1.05,""weak_multiplier"":0.5}"
25506,0bdeb2bc122c09ae,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":1460,""minimum_history"":10,""threshold"":1.2,""weak_multiplier"":0.5}"
25507,0be0543e4ef7cc48,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":180,""minimum_history"":10,""threshold"":1.05,""weak_multiplier"":0.25}"
25508,0bfd5c02cbef4488,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":365,""minimum_history"":30,""threshold"":1.1,""weak_multiplier"":0.25}"
25509,0c1b4ee32ce1cec5,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":3650,""minimum_history"":10,""threshold"":1.0,""weak_multiplier"":0.0}"
25510,0c48ed41f2facb09,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":730,""minimum_history"":15,""threshold"":1.1,""weak_multiplier"":0.25}"
25511,0c5e82090a334082,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":365,""minimum_history"":5,""threshold"":1.2,""weak_multiplier"":0.0}"
25512,0c730df0e6da206f,TRAILING_PF_GATE,"{""cold_start"":""BASE"",""lookback_days"":365,""minimum_history"":10,""threshold"":0.9,""weak_multiplier"":0.0}"
25513,0c788d7ab065de47,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":1460,""minimum_history"":20,""threshold"":1.3,""weak_multiplier"":0.0}"
25514,0c8bbcae4a937545,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":3650,""minimum_history"":5,""threshold"":1.05,""weak_multiplier"":0.0}"
25515,0d0075bd3e96603c,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":365,""minimum_history"":10,""threshold"":1.1,""weak_multiplier"":0.25}"
25516,0d5918a02a10437b,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":3650,""minimum_history"":30,""threshold"":1.1,""weak_multiplier"":0.0}"
25517,0ddcd90de1a6cf9a,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":3650,""minimum_history"":10,""threshold"":1.1,""weak_multiplier"":0.5}"
25518,0df483c20eaf1e83,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":3650,""minimum_history"":10,""threshold"":1.1,""weak_multiplier"":0.25}"
25519,0e2a53e3dffa3f30,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":365,""minimum_history"":10,""threshold"":0.9,""weak_multiplier"":0.25}"
25520,0ebfe39a7d664bec,TRAILING_PF_GATE,"{""cold_start"":""BASE"",""lookback_days"":365,""minimum_history"":30,""threshold"":1.0,""weak_multiplier"":0.5}"
25521,0ed67578acf2072d,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":180,""minimum_history"":30,""threshold"":1.0,""weak_multiplier"":0.0}"
25522,0ed8be9128e33061,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":3650,""minimum_history"":15,""threshold"":1.1,""weak_multiplier"":0.0}"
25523,0eefb65396e8d7d6,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":365,""minimum_history"":10,""threshold"":1.3,""weak_multiplier"":0.5}"
25524,0effb4d4fd9d1cd2,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":180,""minimum_history"":20,""threshold"":1.1,""weak_multiplier"":0.25}"
25525,0f6286dbd9d7eb77,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":365,""minimum_history"":15,""threshold"":1.3,""weak_multiplier"":0.5}"
25526,0f66a45ebd9eaffa,TRAILING_PF_GATE,"{""cold_start"":""BASE"",""lookback_days"":180,""minimum_history"":10,""threshold"":1.0,""weak_multiplier"":0.0}"
25527,0f87548bf9fc54d2,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":3650,""minimum_history"":5,""threshold"":1.05,""weak_multiplier"":0.0}"
25528,1012164f86a111a6,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":730,""minimum_history"":15,""threshold"":1.3,""weak_multiplier"":0.25}"
25529,101a5cac7dbf262b,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":3650,""minimum_history"":15,""threshold"":1.05,""weak_multiplier"":0.25}"
25530,107ba8e9f50ff5bd,TRAILING_PF_GATE,"{""cold_start"":""BASE"",""lookback_days"":730,""minimum_history"":10,""threshold"":1.1,""weak_multiplier"":0.25}"
25531,1081dc0be0bb7766,TRAILING_PF_GATE,"{""cold_start"":""BASE"",""lookback_days"":1460,""minimum_history"":20,""threshold"":1.05,""weak_multiplier"":0.0}"
25532,1091ef14edd40ce6,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":180,""minimum_history"":5,""threshold"":1.05,""weak_multiplier"":0.25}"
25533,10996b86e2279a1c,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":3650,""minimum_history"":10,""threshold"":1.0,""weak_multiplier"":0.5}"
25534,109d24c2553d92d4,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":1460,""minimum_history"":10,""threshold"":1.1,""weak_multiplier"":0.0}"
25535,10b7e8f4ea509336,TRAILING_PF_GATE,"{""cold_start"":""BASE"",""lookback_days"":180,""minimum_history"":5,""threshold"":1.2,""weak_multiplier"":0.5}"
25536,10c4680c2cd7f0bd,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":180,""minimum_history"":30,""threshold"":1.05,""weak_multiplier"":0.0}"
25537,10ccfb4b186f06ef,TRAILING_PF_GATE,"{""cold_start"":""BASE"",""lookback_days"":180,""minimum_history"":20,""threshold"":0.9,""weak_multiplier"":0.25}"
25538,10f2a59158fcea55,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":3650,""minimum_history"":10,""threshold"":1.05,""weak_multiplier"":0.25}"
25539,11082f815c937646,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":180,""minimum_history"":15,""threshold"":0.9,""weak_multiplier"":0.25}"
25540,11aad452c5866991,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":3650,""minimum_history"":15,""threshold"":1.3,""weak_multiplier"":0.5}"
25541,11ba90225b24eeee,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":730,""minimum_history"":5,""threshold"":1.05,""weak_multiplier"":0.5}"
25542,11e38bc8f10d7777,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":365,""minimum_history"":10,""threshold"":0.9,""weak_multiplier"":0.25}"
25543,11f5e442e5567aa5,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":180,""minimum_history"":30,""threshold"":1.3,""weak_multiplier"":0.5}"
25544,1201b8f70ea812a9,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":730,""minimum_history"":5,""threshold"":1.05,""weak_multiplier"":0.0}"
25545,12b105165060d320,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":180,""minimum_history"":5,""threshold"":1.0,""weak_multiplier"":0.25}"
25546,13012bff47f90330,TRAILING_PF_GATE,"{""cold_start"":""HALF"",""lookback_days"":3650,""minimum_history"":5,""threshold"":1.3,""weak_multiplier"":0.25}"
25547,13148794833e9283,TRAILING_PF_GATE,"{""cold_start"":""OFF"",""lookback_days"":365,""minimum_history"":30,""threshold"":1.1,""weak_multiplier"":0.0}"
