signal_time_utc,signal_complete_utc,side,atr,range_high,range_low,session_range,state_time_utc,ownership
2020-08-13 11:15:00+00:00,2020-08-13 11:30:00+00:00,LONG,0.06514811949229099,106.7525,106.566,0.18649999999999523,2020-08-13 10:00:00+00:00,s3_compression_release_breakout
2020-08-13 11:30:00+00:00,2020-08-13 11:45:00+00:00,LONG,0.06335182524284107,106.7525,106.566,0.18649999999999523,2020-08-13 10:00:00+00:00,s3_compression_release_breakout
2020-08-14 09:00:00+00:00,2020-08-14 09:15:00+00:00,SHORT,0.049329807066478354,106.876,106.72749999999999,0.14850000000001273,2020-08-14 08:00:00+00:00,s3_compression_release_breakout
2020-08-14 10:15:00+00:00,2020-08-14 10:30:00+00:00,SHORT,0.048616116155346965,106.876,106.72749999999999,0.14850000000001273,2020-08-14 09:00:00+00:00,s4_neutral_normal_breakout
2020-08-14 10:45:00+00:00,2020-08-14 11:00:00+00:00,SHORT,0.04751338586864024,106.876,106.72749999999999,0.14850000000001273,2020-08-14 10:00:00+00:00,s4_neutral_normal_breakout
2020-08-14 11:15:00+00:00,2020-08-14 11:30:00+00:00,SHORT,0.04872837863163332,106.876,106.72749999999999,0.14850000000001273,2020-08-14 10:00:00+00:00,s4_neutral_normal_breakout
2020-08-17 09:30:00+00:00,2020-08-17 09:45:00+00:00,SHORT,0.0579589310143593,106.57,106.4025,0.16749999999998977,2020-08-17 08:00:00+00:00,s3_compression_release_breakout
2020-08-17 10:15:00+00:00,2020-08-17 10:30:00+00:00,SHORT,0.05595217618022876,106.57,106.4025,0.16749999999998977,2020-08-17 09:00:00+00:00,s3_compression_release_breakout
2020-08-17 11:15:00+00:00,2020-08-17 11:30:00+00:00,SHORT,0.05521669626935559,106.57,106.4025,0.16749999999998977,2020-08-17 10:00:00+00:00,s3_compression_release_breakout
2020-08-17 11:45:00+00:00,2020-08-17 12:00:00+00:00,SHORT,0.05676592688531302,106.57,106.4025,0.16749999999998977,2020-08-17 11:00:00+00:00,s3_compression_release_breakout
2020-08-19 08:00:00+00:00,2020-08-19 08:15:00+00:00,SHORT,0.058798191741068415,105.583,105.418,0.16499999999999204,2020-08-19 07:00:00+00:00,s4_neutral_normal_breakout
2020-08-19 08:45:00+00:00,2020-08-19 09:00:00+00:00,SHORT,0.06319556386848467,105.583,105.418,0.16499999999999204,2020-08-19 08:00:00+00:00,s4_neutral_normal_breakout
2020-08-19 09:15:00+00:00,2020-08-19 09:30:00+00:00,SHORT,0.06447219537639622,105.583,105.418,0.16499999999999204,2020-08-19 08:00:00+00:00,s4_neutral_normal_breakout
2020-08-19 10:15:00+00:00,2020-08-19 10:30:00+00:00,SHORT,0.06468054644276455,105.583,105.418,0.16499999999999204,2020-08-19 09:00:00+00:00,s4_neutral_normal_breakout
2020-08-19 11:00:00+00:00,2020-08-19 11:15:00+00:00,SHORT,0.06371999290625206,105.583,105.418,0.16499999999999204,2020-08-19 10:00:00+00:00,s4_neutral_normal_breakout
2020-08-20 08:45:00+00:00,2020-08-20 09:00:00+00:00,SHORT,0.06854760697279443,106.13050000000001,105.95750000000001,0.17300000000000182,2020-08-20 08:00:00+00:00,SHOCK_CASH
2020-08-20 09:45:00+00:00,2020-08-20 10:00:00+00:00,SHORT,0.07056496519028556,106.13050000000001,105.95750000000001,0.17300000000000182,2020-08-20 09:00:00+00:00,s3_compression_release_breakout
2020-08-20 11:30:00+00:00,2020-08-20 11:45:00+00:00,SHORT,0.06866793952079528,106.13050000000001,105.95750000000001,0.17300000000000182,2020-08-20 10:00:00+00:00,s3_compression_release_breakout
2020-08-21 10:15:00+00:00,2020-08-21 10:30:00+00:00,LONG,0.05880949615460622,105.6225,105.461,0.16150000000000375,2020-08-21 09:00:00+00:00,SHOCK_CASH
2020-08-21 10:30:00+00:00,2020-08-21 10:45:00+00:00,LONG,0.06100167500070484,105.6225,105.461,0.16150000000000375,2020-08-21 09:00:00+00:00,SHOCK_CASH
2020-08-21 11:15:00+00:00,2020-08-21 11:30:00+00:00,LONG,0.06069048104101548,105.6225,105.461,0.16150000000000375,2020-08-21 10:00:00+00:00,s4_neutral_normal_breakout
2020-08-21 11:45:00+00:00,2020-08-21 12:00:00+00:00,LONG,0.06003413926495645,105.6225,105.461,0.16150000000000375,2020-08-21 11:00:00+00:00,SHOCK_CASH
2020-08-28 08:15:00+00:00,2020-08-28 08:30:00+00:00,SHORT,0.11272229874449687,106.3475,105.9995,0.347999999999999,2020-08-28 07:00:00+00:00,s4_neutral_normal_breakout
2020-08-28 08:30:00+00:00,2020-08-28 08:45:00+00:00,SHORT,0.1161707059770329,106.3475,105.9995,0.347999999999999,2020-08-28 07:00:00+00:00,s4_neutral_normal_breakout
2020-08-28 09:00:00+00:00,2020-08-28 09:15:00+00:00,SHORT,0.11676963933733998,106.3475,105.9995,0.347999999999999,2020-08-28 08:00:00+00:00,SHOCK_CASH
2020-08-28 09:15:00+00:00,2020-08-28 09:30:00+00:00,SHORT,0.12000037938467328,106.3475,105.9995,0.347999999999999,2020-08-28 08:00:00+00:00,SHOCK_CASH
2020-08-28 10:15:00+00:00,2020-08-28 10:30:00+00:00,SHORT,0.12248972656199547,106.3475,105.9995,0.347999999999999,2020-08-28 09:00:00+00:00,SHOCK_CASH
2020-08-28 10:30:00+00:00,2020-08-28 10:45:00+00:00,SHORT,0.1247047460932821,106.3475,105.9995,0.347999999999999,2020-08-28 09:00:00+00:00,SHOCK_CASH
2020-08-28 10:45:00+00:00,2020-08-28 11:00:00+00:00,SHORT,0.12676154994376254,106.3475,105.9995,0.347999999999999,2020-08-28 10:00:00+00:00,SHOCK_CASH
2020-09-01 11:00:00+00:00,2020-09-01 11:15:00+00:00,LONG,0.07247515159280496,105.7895,105.5925,0.19700000000000273,2020-09-01 10:00:00+00:00,s3_compression_release_breakout
2020-09-01 11:45:00+00:00,2020-09-01 12:00:00+00:00,LONG,0.06859781634453066,105.7895,105.5925,0.19700000000000273,2020-09-01 11:00:00+00:00,s3_compression_release_breakout
2020-09-02 08:15:00+00:00,2020-09-02 08:30:00+00:00,LONG,0.06413317125647479,106.11850000000001,105.963,0.15550000000001774,2020-09-02 07:00:00+00:00,SHOCK_CASH
2020-09-02 08:45:00+00:00,2020-09-02 09:00:00+00:00,LONG,0.0640765609303263,106.11850000000001,105.963,0.15550000000001774,2020-09-02 08:00:00+00:00,s3_compression_release_breakout
2020-09-02 10:15:00+00:00,2020-09-02 10:30:00+00:00,LONG,0.05649523330356053,106.11850000000001,105.963,0.15550000000001774,2020-09-02 09:00:00+00:00,s3_compression_release_breakout
2020-09-02 10:30:00+00:00,2020-09-02 10:45:00+00:00,LONG,0.0578170023533054,106.11850000000001,105.963,0.15550000000001774,2020-09-02 09:00:00+00:00,s3_compression_release_breakout
2020-09-02 11:00:00+00:00,2020-09-02 11:15:00+00:00,LONG,0.05579629284545199,106.11850000000001,105.963,0.15550000000001774,2020-09-02 10:00:00+00:00,s3_compression_release_breakout
2020-09-03 09:30:00+00:00,2020-09-03 09:45:00+00:00,LONG,0.04916312110075175,106.3135,106.17850000000001,0.1349999999999909,2020-09-03 08:00:00+00:00,s3_compression_release_breakout
2020-09-03 09:45:00+00:00,2020-09-03 10:00:00+00:00,LONG,0.0502228981649853,106.3135,106.17850000000001,0.1349999999999909,2020-09-03 09:00:00+00:00,s3_compression_release_breakout
2020-09-03 10:15:00+00:00,2020-09-03 10:30:00+00:00,LONG,0.04989372341776786,106.3135,106.17850000000001,0.1349999999999909,2020-09-03 09:00:00+00:00,s3_compression_release_breakout
2020-09-03 10:30:00+00:00,2020-09-03 10:45:00+00:00,LONG,0.050794171745069144,106.3135,106.17850000000001,0.1349999999999909,2020-09-03 09:00:00+00:00,s3_compression_release_breakout
2020-09-03 11:30:00+00:00,2020-09-03 11:45:00+00:00,LONG,0.04865602455255521,106.3135,106.17850000000001,0.1349999999999909,2020-09-03 10:00:00+00:00,s3_compression_release_breakout
2020-09-15 08:45:00+00:00,2020-09-15 09:00:00+00:00,LONG,0.04277392387691852,105.761,105.63,0.13100000000000023,2020-09-15 08:00:00+00:00,s3_compression_release_breakout
2020-09-15 10:45:00+00:00,2020-09-15 11:00:00+00:00,SHORT,0.047390056570264016,105.761,105.63,0.13100000000000023,2020-09-15 10:00:00+00:00,s3_compression_release_breakout
2020-09-15 11:15:00+00:00,2020-09-15 11:30:00+00:00,SHORT,0.0531194875529303,105.761,105.63,0.13100000000000023,2020-09-15 10:00:00+00:00,s3_compression_release_breakout
2020-09-16 11:30:00+00:00,2020-09-16 11:45:00+00:00,SHORT,0.05728728604787141,105.4005,105.23150000000001,0.16899999999998272,2020-09-16 10:00:00+00:00,s1_established_aligned_breakout
2020-09-22 10:15:00+00:00,2020-09-22 10:30:00+00:00,SHORT,0.053093180189104985,104.6825,104.53399999999999,0.14850000000001273,2020-09-22 09:00:00+00:00,s3_compression_release_breakout
2020-09-24 08:00:00+00:00,2020-09-24 08:15:00+00:00,LONG,0.05175508786871819,105.346,105.20599999999999,0.14000000000001478,2020-09-24 07:00:00+00:00,s3_compression_release_breakout
2020-09-24 08:30:00+00:00,2020-09-24 08:45:00+00:00,LONG,0.051954642090884254,105.346,105.20599999999999,0.14000000000001478,2020-09-24 07:00:00+00:00,s3_compression_release_breakout
2020-09-24 09:30:00+00:00,2020-09-24 09:45:00+00:00,LONG,0.05601892525920831,105.346,105.20599999999999,0.14000000000001478,2020-09-24 08:00:00+00:00,s3_compression_release_breakout
2020-09-24 10:15:00+00:00,2020-09-24 10:30:00+00:00,LONG,0.05627025466271013,105.346,105.20599999999999,0.14000000000001478,2020-09-24 09:00:00+00:00,s3_compression_release_breakout
2020-09-24 10:45:00+00:00,2020-09-24 11:00:00+00:00,LONG,0.05487588284692868,105.346,105.20599999999999,0.14000000000001478,2020-09-24 10:00:00+00:00,s3_compression_release_breakout
2020-10-09 08:15:00+00:00,2020-10-09 08:30:00+00:00,SHORT,0.034366281998282705,105.98400000000001,105.896,0.08800000000000807,2020-10-09 07:00:00+00:00,s4_neutral_normal_breakout
2020-10-09 08:45:00+00:00,2020-10-09 09:00:00+00:00,SHORT,0.03717296764137719,105.98400000000001,105.896,0.08800000000000807,2020-10-09 08:00:00+00:00,s4_neutral_normal_breakout
2020-10-09 09:30:00+00:00,2020-10-09 09:45:00+00:00,SHORT,0.035936228100618986,105.98400000000001,105.896,0.08800000000000807,2020-10-09 08:00:00+00:00,s4_neutral_normal_breakout
2020-10-09 10:00:00+00:00,2020-10-09 10:15:00+00:00,SHORT,0.035103176270432634,105.98400000000001,105.896,0.08800000000000807,2020-10-09 09:00:00+00:00,s4_neutral_normal_breakout
2020-10-09 10:30:00+00:00,2020-10-09 10:45:00+00:00,SHORT,0.03370886117195443,105.98400000000001,105.896,0.08800000000000807,2020-10-09 09:00:00+00:00,s4_neutral_normal_breakout
2020-10-09 11:15:00+00:00,2020-10-09 11:30:00+00:00,SHORT,0.03524831195145358,105.98400000000001,105.896,0.08800000000000807,2020-10-09 10:00:00+00:00,s4_neutral_normal_breakout
2020-10-12 08:00:00+00:00,2020-10-12 08:15:00+00:00,LONG,0.04244014252179877,105.55600000000001,105.449,0.10700000000001353,2020-10-12 07:00:00+00:00,s4_neutral_normal_breakout
2020-10-14 08:00:00+00:00,2020-10-14 08:15:00+00:00,SHORT,0.03413365659888249,105.51599999999999,105.40950000000001,0.10649999999998272,2020-10-14 07:00:00+00:00,s3_compression_release_breakout
2020-10-14 08:45:00+00:00,2020-10-14 09:00:00+00:00,SHORT,0.03355799691973394,105.51599999999999,105.40950000000001,0.10649999999998272,2020-10-14 08:00:00+00:00,s3_compression_release_breakout
2020-10-14 10:30:00+00:00,2020-10-14 10:45:00+00:00,SHORT,0.03809975541846822,105.51599999999999,105.40950000000001,0.10649999999998272,2020-10-14 09:00:00+00:00,SHOCK_CASH
2020-10-14 11:00:00+00:00,2020-10-14 11:15:00+00:00,SHORT,0.040616625845516646,105.51599999999999,105.40950000000001,0.10649999999998272,2020-10-14 10:00:00+00:00,s3_compression_release_breakout
2020-10-14 11:45:00+00:00,2020-10-14 12:00:00+00:00,SHORT,0.0381839384047379,105.51599999999999,105.40950000000001,0.10649999999998272,2020-10-14 11:00:00+00:00,s3_compression_release_breakout
2020-10-16 08:30:00+00:00,2020-10-16 08:45:00+00:00,SHORT,0.03606076386200214,105.3415,105.22749999999999,0.11400000000000432,2020-10-16 07:00:00+00:00,s3_compression_release_breakout
2020-10-19 08:15:00+00:00,2020-10-19 08:30:00+00:00,SHORT,0.03352011348916977,105.4785,105.3725,0.10599999999999454,2020-10-19 07:00:00+00:00,s3_compression_release_breakout
2020-10-19 08:45:00+00:00,2020-10-19 09:00:00+00:00,SHORT,0.03384132234525276,105.4785,105.3725,0.10599999999999454,2020-10-19 08:00:00+00:00,s3_compression_release_breakout
2020-10-19 10:00:00+00:00,2020-10-19 10:15:00+00:00,SHORT,0.03415584949265185,105.4785,105.3725,0.10599999999999454,2020-10-19 09:00:00+00:00,DIRECTION_CONFLICT_CASH
2020-10-19 10:45:00+00:00,2020-10-19 11:00:00+00:00,SHORT,0.0351389946557404,105.4785,105.3725,0.10599999999999454,2020-10-19 10:00:00+00:00,DIRECTION_CONFLICT_CASH
2020-10-19 11:15:00+00:00,2020-10-19 11:30:00+00:00,SHORT,0.035214235187858434,105.4785,105.3725,0.10599999999999454,2020-10-19 10:00:00+00:00,DIRECTION_CONFLICT_CASH
2020-10-23 08:00:00+00:00,2020-10-23 08:15:00+00:00,SHORT,0.04362526131524744,104.785,104.68350000000001,0.10149999999998727,2020-10-23 07:00:00+00:00,SHOCK_CASH
2020-10-23 09:15:00+00:00,2020-10-23 09:30:00+00:00,SHORT,0.04454044752469428,104.785,104.68350000000001,0.10149999999998727,2020-10-23 08:00:00+00:00,s4_neutral_normal_breakout
2020-10-28 08:45:00+00:00,2020-10-28 09:00:00+00:00,LONG,0.04623862189004148,104.2875,104.162,0.12549999999998818,2020-10-28 08:00:00+00:00,SHOCK_CASH
2020-10-28 09:00:00+00:00,2020-10-28 09:15:00+00:00,LONG,0.04772157746932272,104.2875,104.162,0.12549999999998818,2020-10-28 08:00:00+00:00,SHOCK_CASH
2020-10-28 10:45:00+00:00,2020-10-28 11:00:00+00:00,SHORT,0.05218846551292505,104.2875,104.162,0.12549999999998818,2020-10-28 10:00:00+00:00,s4_neutral_normal_breakout
2020-10-28 11:00:00+00:00,2020-10-28 11:15:00+00:00,SHORT,0.051996432262001464,104.2875,104.162,0.12549999999998818,2020-10-28 10:00:00+00:00,s4_neutral_normal_breakout
2020-10-29 09:15:00+00:00,2020-10-29 09:30:00+00:00,SHORT,0.04628926926155267,104.405,104.263,0.1419999999999959,2020-10-29 08:00:00+00:00,s3_compression_release_breakout
2020-10-29 09:45:00+00:00,2020-10-29 10:00:00+00:00,SHORT,0.050399931148990586,104.405,104.263,0.1419999999999959,2020-10-29 09:00:00+00:00,s4_neutral_normal_breakout
2020-10-29 10:00:00+00:00,2020-10-29 10:15:00+00:00,SHORT,0.05058565035263494,104.405,104.263,0.1419999999999959,2020-10-29 09:00:00+00:00,s4_neutral_normal_breakout
2020-10-29 10:15:00+00:00,2020-10-29 10:30:00+00:00,SHORT,0.051543818184589085,104.405,104.263,0.1419999999999959,2020-10-29 09:00:00+00:00,s4_neutral_normal_breakout
2020-11-04 10:00:00+00:00,2020-11-04 10:15:00+00:00,SHORT,0.11045183214078384,105.094,104.83699999999999,0.257000000000005,2020-11-04 09:00:00+00:00,SHOCK_CASH
2020-11-04 10:15:00+00:00,2020-11-04 10:30:00+00:00,SHORT,0.11709812984501294,105.094,104.83699999999999,0.257000000000005,2020-11-04 09:00:00+00:00,SHOCK_CASH
2020-11-04 10:45:00+00:00,2020-11-04 11:00:00+00:00,SHORT,0.11753614257044485,105.094,104.83699999999999,0.257000000000005,2020-11-04 10:00:00+00:00,SHOCK_CASH
2020-11-04 11:45:00+00:00,2020-11-04 12:00:00+00:00,SHORT,0.11401631528411174,105.094,104.83699999999999,0.257000000000005,2020-11-04 11:00:00+00:00,SHOCK_CASH
2020-11-05 09:00:00+00:00,2020-11-05 09:15:00+00:00,SHORT,0.07123136835666226,104.475,104.25550000000001,0.21949999999998226,2020-11-05 08:00:00+00:00,SHOCK_CASH
2020-11-05 09:30:00+00:00,2020-11-05 09:45:00+00:00,SHORT,0.07454643496059067,104.475,104.25550000000001,0.21949999999998226,2020-11-05 08:00:00+00:00,SHOCK_CASH
2020-11-05 10:30:00+00:00,2020-11-05 10:45:00+00:00,SHORT,0.07112215558385682,104.475,104.25550000000001,0.21949999999998226,2020-11-05 09:00:00+00:00,SHOCK_CASH
2020-11-05 11:30:00+00:00,2020-11-05 11:45:00+00:00,SHORT,0.100160294815455,104.475,104.25550000000001,0.21949999999998226,2020-11-05 10:00:00+00:00,SHOCK_CASH
2020-11-06 09:45:00+00:00,2020-11-06 10:00:00+00:00,SHORT,0.0796302057847022,103.6015,103.406,0.19549999999999557,2020-11-06 09:00:00+00:00,s3_compression_release_breakout
2020-11-06 10:15:00+00:00,2020-11-06 10:30:00+00:00,SHORT,0.07952043253885081,103.6015,103.406,0.19549999999999557,2020-11-06 09:00:00+00:00,s3_compression_release_breakout
2020-11-06 10:30:00+00:00,2020-11-06 10:45:00+00:00,SHORT,0.08230468735750515,103.6015,103.406,0.19549999999999557,2020-11-06 09:00:00+00:00,s3_compression_release_breakout
2020-11-06 10:45:00+00:00,2020-11-06 11:00:00+00:00,SHORT,0.08324720968911202,103.6015,103.406,0.19549999999999557,2020-11-06 10:00:00+00:00,s3_compression_release_breakout
2020-11-10 09:15:00+00:00,2020-11-10 09:30:00+00:00,LONG,0.08126566837292823,105.1685,104.951,0.21750000000000114,2020-11-10 08:00:00+00:00,s3_compression_release_breakout
2020-11-10 09:30:00+00:00,2020-11-10 09:45:00+00:00,LONG,0.08160383491771794,105.1685,104.951,0.21750000000000114,2020-11-10 08:00:00+00:00,s3_compression_release_breakout
2020-11-10 09:45:00+00:00,2020-11-10 10:00:00+00:00,LONG,0.08473927528073825,105.1685,104.951,0.21750000000000114,2020-11-10 09:00:00+00:00,SHOCK_CASH
2020-11-10 10:00:00+00:00,2020-11-10 10:15:00+00:00,LONG,0.08743646990354283,105.1685,104.951,0.21750000000000114,2020-11-10 09:00:00+00:00,SHOCK_CASH
2020-11-10 10:30:00+00:00,2020-11-10 10:45:00+00:00,LONG,0.08667226231479043,105.1685,104.951,0.21750000000000114,2020-11-10 09:00:00+00:00,SHOCK_CASH
2020-11-10 10:45:00+00:00,2020-11-10 11:00:00+00:00,LONG,0.08708852929230548,105.1685,104.951,0.21750000000000114,2020-11-10 10:00:00+00:00,s3_compression_release_breakout
2020-11-10 11:45:00+00:00,2020-11-10 12:00:00+00:00,LONG,0.09169672753846057,105.1685,104.951,0.21750000000000114,2020-11-10 11:00:00+00:00,SHOCK_CASH
2020-11-12 08:15:00+00:00,2020-11-12 08:30:00+00:00,LONG,0.04861225858998338,105.3015,105.1505,0.15100000000001046,2020-11-12 07:00:00+00:00,s3_compression_release_breakout
2020-11-12 08:30:00+00:00,2020-11-12 08:45:00+00:00,LONG,0.04763995440498433,105.3015,105.1505,0.15100000000001046,2020-11-12 07:00:00+00:00,s3_compression_release_breakout
2020-11-12 09:45:00+00:00,2020-11-12 10:00:00+00:00,LONG,0.06076538996194167,105.3015,105.1505,0.15100000000001046,2020-11-12 09:00:00+00:00,s3_compression_release_breakout
2020-11-12 10:15:00+00:00,2020-11-12 10:30:00+00:00,LONG,0.06062679032432611,105.3015,105.1505,0.15100000000001046,2020-11-12 09:00:00+00:00,s3_compression_release_breakout
2020-11-12 10:45:00+00:00,2020-11-12 11:00:00+00:00,LONG,0.058081263085771585,105.3015,105.1505,0.15100000000001046,2020-11-12 10:00:00+00:00,s3_compression_release_breakout
2020-11-12 11:45:00+00:00,2020-11-12 12:00:00+00:00,LONG,0.05932080266015963,105.3015,105.1505,0.15100000000001046,2020-11-12 11:00:00+00:00,s3_compression_release_breakout
2020-11-16 10:30:00+00:00,2020-11-16 10:45:00+00:00,LONG,0.05257151969668688,104.5915,104.4425,0.1490000000000009,2020-11-16 09:00:00+00:00,DIRECTION_CONFLICT_CASH
2020-11-16 11:30:00+00:00,2020-11-16 11:45:00+00:00,LONG,0.05059719059915168,104.5915,104.4425,0.1490000000000009,2020-11-16 10:00:00+00:00,DIRECTION_CONFLICT_CASH
2020-11-16 11:45:00+00:00,2020-11-16 12:00:00+00:00,LONG,0.08516167698492716,104.5915,104.4425,0.1490000000000009,2020-11-16 11:00:00+00:00,SHOCK_CASH
2020-11-19 09:30:00+00:00,2020-11-19 09:45:00+00:00,LONG,0.06367213426794308,103.947,103.761,0.18600000000000705,2020-11-19 08:00:00+00:00,DIRECTION_CONFLICT_CASH
2020-11-19 09:45:00+00:00,2020-11-19 10:00:00+00:00,LONG,0.06255269610594727,103.947,103.761,0.18600000000000705,2020-11-19 09:00:00+00:00,DIRECTION_CONFLICT_CASH
2020-11-19 10:00:00+00:00,2020-11-19 10:15:00+00:00,LONG,0.06383464638409292,103.947,103.761,0.18600000000000705,2020-11-19 09:00:00+00:00,DIRECTION_CONFLICT_CASH
2020-11-19 10:15:00+00:00,2020-11-19 10:30:00+00:00,LONG,0.06856074307094309,103.947,103.761,0.18600000000000705,2020-11-19 09:00:00+00:00,DIRECTION_CONFLICT_CASH
2020-11-19 11:00:00+00:00,2020-11-19 11:15:00+00:00,LONG,0.06744823342815677,103.947,103.761,0.18600000000000705,2020-11-19 10:00:00+00:00,SHOCK_CASH
2020-11-23 10:15:00+00:00,2020-11-23 10:30:00+00:00,SHORT,0.03692281024173147,103.8475,103.741,0.10649999999999693,2020-11-23 09:00:00+00:00,s3_compression_release_breakout
2020-11-23 10:45:00+00:00,2020-11-23 11:00:00+00:00,SHORT,0.038532933320677205,103.8475,103.741,0.10649999999999693,2020-11-23 10:00:00+00:00,s1_established_aligned_breakout
2020-11-23 11:30:00+00:00,2020-11-23 11:45:00+00:00,SHORT,0.039001951350410624,103.8475,103.741,0.10649999999999693,2020-11-23 10:00:00+00:00,s1_established_aligned_breakout
2020-11-24 08:00:00+00:00,2020-11-24 08:15:00+00:00,SHORT,0.053903641320742074,104.47649999999999,104.36250000000001,0.1139999999999759,2020-11-24 07:00:00+00:00,s3_compression_release_breakout
2020-11-24 09:00:00+00:00,2020-11-24 09:15:00+00:00,SHORT,0.055622303200795295,104.47649999999999,104.36250000000001,0.1139999999999759,2020-11-24 08:00:00+00:00,SHOCK_CASH
2020-11-24 09:15:00+00:00,2020-11-24 09:30:00+00:00,SHORT,0.055577852972167545,104.47649999999999,104.36250000000001,0.1139999999999759,2020-11-24 08:00:00+00:00,SHOCK_CASH
2020-11-25 08:00:00+00:00,2020-11-25 08:15:00+00:00,SHORT,0.04928973065374835,104.551,104.4305,0.12050000000000693,2020-11-25 07:00:00+00:00,s3_compression_release_breakout
2020-11-25 09:30:00+00:00,2020-11-25 09:45:00+00:00,SHORT,0.04831008458251615,104.551,104.4305,0.12050000000000693,2020-11-25 08:00:00+00:00,SHOCK_CASH
2020-11-25 09:45:00+00:00,2020-11-25 10:00:00+00:00,SHORT,0.048537935683765306,104.551,104.4305,0.12050000000000693,2020-11-25 09:00:00+00:00,s3_compression_release_breakout
2020-12-02 08:45:00+00:00,2020-12-02 09:00:00+00:00,LONG,0.0517587510208058,104.58449999999999,104.4265,0.15799999999998704,2020-12-02 08:00:00+00:00,s4_neutral_normal_breakout
2020-12-02 09:15:00+00:00,2020-12-02 09:30:00+00:00,LONG,0.05378943327814365,104.58449999999999,104.4265,0.15799999999998704,2020-12-02 08:00:00+00:00,s4_neutral_normal_breakout
2020-12-02 09:45:00+00:00,2020-12-02 10:00:00+00:00,LONG,0.057101603183704566,104.58449999999999,104.4265,0.15799999999998704,2020-12-02 09:00:00+00:00,s4_neutral_normal_breakout
2020-12-02 10:30:00+00:00,2020-12-02 10:45:00+00:00,LONG,0.05553397310298771,104.58449999999999,104.4265,0.15799999999998704,2020-12-02 09:00:00+00:00,s4_neutral_normal_breakout
2020-12-02 11:45:00+00:00,2020-12-02 12:00:00+00:00,LONG,0.05210387408395478,104.58449999999999,104.4265,0.15799999999998704,2020-12-02 11:00:00+00:00,s4_neutral_normal_breakout
2020-12-04 08:45:00+00:00,2020-12-04 09:00:00+00:00,LONG,0.056456205018850444,103.976,103.82650000000001,0.14949999999998909,2020-12-04 08:00:00+00:00,SHOCK_CASH
2020-12-04 09:15:00+00:00,2020-12-04 09:30:00+00:00,LONG,0.05776070738870385,103.976,103.82650000000001,0.14949999999998909,2020-12-04 08:00:00+00:00,SHOCK_CASH
2020-12-04 10:00:00+00:00,2020-12-04 10:15:00+00:00,LONG,0.061659356462456745,103.976,103.82650000000001,0.14949999999998909,2020-12-04 09:00:00+00:00,SHOCK_CASH
2020-12-04 10:30:00+00:00,2020-12-04 10:45:00+00:00,LONG,0.06158383286813774,103.976,103.82650000000001,0.14949999999998909,2020-12-04 09:00:00+00:00,SHOCK_CASH
2020-12-04 11:15:00+00:00,2020-12-04 11:30:00+00:00,LONG,0.06278723790499109,103.976,103.82650000000001,0.14949999999998909,2020-12-04 10:00:00+00:00,SHOCK_CASH
2020-12-08 09:45:00+00:00,2020-12-08 10:00:00+00:00,SHORT,0.03861012940181064,104.143,104.0275,0.11549999999999727,2020-12-08 09:00:00+00:00,s3_compression_release_breakout
2020-12-08 10:30:00+00:00,2020-12-08 10:45:00+00:00,SHORT,0.03925071220691708,104.143,104.0275,0.11549999999999727,2020-12-08 09:00:00+00:00,s3_compression_release_breakout
2020-12-09 09:45:00+00:00,2020-12-09 10:00:00+00:00,SHORT,0.03923456757602239,104.24350000000001,104.143,0.10050000000001091,2020-12-09 09:00:00+00:00,s3_compression_release_breakout
2020-12-09 10:15:00+00:00,2020-12-09 10:30:00+00:00,SHORT,0.03952368326708139,104.24350000000001,104.143,0.10050000000001091,2020-12-09 09:00:00+00:00,s3_compression_release_breakout
2020-12-09 11:45:00+00:00,2020-12-09 12:00:00+00:00,SHORT,0.039228179413275714,104.24350000000001,104.143,0.10050000000001091,2020-12-09 11:00:00+00:00,s3_compression_release_breakout
2020-12-10 08:00:00+00:00,2020-12-10 08:15:00+00:00,LONG,0.036735373141204876,104.507,104.41499999999999,0.09200000000001296,2020-12-10 07:00:00+00:00,s4_neutral_normal_breakout
2020-12-10 09:00:00+00:00,2020-12-10 09:15:00+00:00,LONG,0.03950567451806549,104.507,104.41499999999999,0.09200000000001296,2020-12-10 08:00:00+00:00,s4_neutral_normal_breakout
2020-12-10 11:30:00+00:00,2020-12-10 11:45:00+00:00,LONG,0.03850902411187908,104.507,104.41499999999999,0.09200000000001296,2020-12-10 10:00:00+00:00,s4_neutral_normal_breakout
2020-12-10 11:45:00+00:00,2020-12-10 12:00:00+00:00,LONG,0.038294093818172344,104.507,104.41499999999999,0.09200000000001296,2020-12-10 11:00:00+00:00,SHOCK_CASH
2020-12-11 08:00:00+00:00,2020-12-11 08:15:00+00:00,LONG,0.03828997205808631,104.0925,103.99799999999999,0.09450000000001069,2020-12-11 07:00:00+00:00,SHOCK_CASH
2020-12-11 11:30:00+00:00,2020-12-11 11:45:00+00:00,LONG,0.05141422883045178,104.0925,103.99799999999999,0.09450000000001069,2020-12-11 10:00:00+00:00,s3_compression_release_breakout
2020-12-14 09:15:00+00:00,2020-12-14 09:30:00+00:00,SHORT,0.04321387778628798,104.03399999999999,103.91550000000001,0.11849999999998317,2020-12-14 08:00:00+00:00,s1_established_aligned_breakout
2020-12-14 09:45:00+00:00,2020-12-14 10:00:00+00:00,SHORT,0.04397268033613679,104.03399999999999,103.91550000000001,0.11849999999998317,2020-12-14 09:00:00+00:00,s1_established_aligned_breakout
