attempt_no,variant_id,regime_owner,mechanic,geometry_id,raw_signal_count,minimum_era_raw_signal_count,parameters_json
28478,0090916de74837ab,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_BALANCED,9722,2148,"{""confirmation"":""WICK"",""deviation_atr_max"":4.0,""deviation_atr_min"":0.6,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""minimum_week_bars"":8,""target_fraction"":0.75,""wick_min"":0.1}"
28479,0093aaaf8a2d54a6,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_EXTENDED,2068,487,"{""confirmation"":""CANDLE"",""deviation_atr_max"":2.5,""deviation_atr_min"":1.6,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""minimum_week_bars"":24,""target_fraction"":0.75,""wick_min"":0.25}"
28480,009a4d386ff07414,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_EXTENDED,4438,999,"{""confirmation"":""WICK"",""deviation_atr_max"":8.0,""deviation_atr_min"":1.6,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""minimum_week_bars"":48,""target_fraction"":0.5,""wick_min"":0.4}"
28481,009c7b198fa15315,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_EXTENDED,8029,1778,"{""confirmation"":""WICK"",""deviation_atr_max"":8.0,""deviation_atr_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""minimum_week_bars"":48,""target_fraction"":0.75,""wick_min"":0.4}"
28482,009ce9837970a516,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_BALANCED,12568,2854,"{""confirmation"":""EITHER"",""deviation_atr_max"":8.0,""deviation_atr_min"":0.6,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""minimum_week_bars"":48,""target_fraction"":0.25,""wick_min"":0.25}"
28483,009d03d5cb306d40,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_BALANCED,1014,236,"{""confirmation"":""WICK"",""deviation_atr_max"":2.5,""deviation_atr_min"":1.2,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""minimum_week_bars"":24,""target_fraction"":0.75,""wick_min"":0.4}"
28484,00a132351ebe57ca,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_BALANCED,1681,374,"{""confirmation"":""WICK"",""deviation_atr_max"":2.5,""deviation_atr_min"":1.6,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""minimum_week_bars"":8,""target_fraction"":0.5,""wick_min"":0.4}"
28485,00a1c1cd05bfd810,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_BALANCED,1001,212,"{""confirmation"":""WICK"",""deviation_atr_max"":1.5,""deviation_atr_min"":0.9,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""minimum_week_bars"":8,""target_fraction"":0.25,""wick_min"":0.4}"
28486,00a4380ffc534f15,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_FAST,15473,3527,"{""confirmation"":""WICK"",""deviation_atr_max"":8.0,""deviation_atr_min"":1.2,""geometry_id"":""C_FAST"",""hour_window"":""LONDON_NY"",""minimum_week_bars"":8,""target_fraction"":0.5,""wick_min"":0.1}"
28487,00ac5e3acde7dcf7,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_FAST,10652,2439,"{""confirmation"":""CANDLE"",""deviation_atr_max"":8.0,""deviation_atr_min"":0.6,""geometry_id"":""C_FAST"",""hour_window"":""LONDON_NY"",""minimum_week_bars"":8,""target_fraction"":0.75,""wick_min"":0.25}"
28488,00adbc59b055ae13,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_BALANCED,8108,1829,"{""confirmation"":""CANDLE"",""deviation_atr_max"":8.0,""deviation_atr_min"":1.2,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""minimum_week_bars"":48,""target_fraction"":0.5,""wick_min"":0.4}"
28489,00ae69bea6a3de7a,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_EXTENDED,10410,2347,"{""confirmation"":""EITHER"",""deviation_atr_max"":8.0,""deviation_atr_min"":1.6,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""minimum_week_bars"":24,""target_fraction"":0.25,""wick_min"":0.4}"
28490,00b46e74c9fc6cb6,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_FAST,1059,222,"{""confirmation"":""EITHER"",""deviation_atr_max"":1.5,""deviation_atr_min"":1.2,""geometry_id"":""C_FAST"",""hour_window"":""NEW_YORK"",""minimum_week_bars"":24,""target_fraction"":0.25,""wick_min"":0.25}"
28491,00b4a9d698b731bc,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_FAST,8861,2038,"{""confirmation"":""EITHER"",""deviation_atr_max"":4.0,""deviation_atr_min"":1.2,""geometry_id"":""C_FAST"",""hour_window"":""ALL_LIQUID"",""minimum_week_bars"":48,""target_fraction"":0.5,""wick_min"":0.4}"
28492,00b59539f4e19455,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_BALANCED,2772,612,"{""confirmation"":""WICK"",""deviation_atr_max"":2.5,""deviation_atr_min"":0.4,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""minimum_week_bars"":48,""target_fraction"":0.75,""wick_min"":0.4}"
28493,00b656acacd9cac4,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_BALANCED,2150,481,"{""confirmation"":""CANDLE"",""deviation_atr_max"":1.5,""deviation_atr_min"":0.6,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""minimum_week_bars"":8,""target_fraction"":0.25,""wick_min"":0.25}"
28494,00ba7886d69b1961,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_BALANCED,4699,1113,"{""confirmation"":""WICK"",""deviation_atr_max"":2.5,""deviation_atr_min"":0.4,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""minimum_week_bars"":8,""target_fraction"":0.5,""wick_min"":0.1}"
28495,00c14e896a3ab34e,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_EXTENDED,7480,1760,"{""confirmation"":""CANDLE"",""deviation_atr_max"":4.0,""deviation_atr_min"":0.6,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""minimum_week_bars"":24,""target_fraction"":0.25,""wick_min"":0.1}"
28496,00c1536be2743eb3,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_BALANCED,22574,5114,"{""confirmation"":""EITHER"",""deviation_atr_max"":8.0,""deviation_atr_min"":0.9,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""minimum_week_bars"":48,""target_fraction"":0.25,""wick_min"":0.1}"
28497,00cbf559c8f1a582,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_BALANCED,6841,1552,"{""confirmation"":""WICK"",""deviation_atr_max"":1.5,""deviation_atr_min"":0.4,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""minimum_week_bars"":24,""target_fraction"":0.75,""wick_min"":0.1}"
28498,00d14470e58e5bdd,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_FAST,5581,1273,"{""confirmation"":""CANDLE"",""deviation_atr_max"":8.0,""deviation_atr_min"":1.6,""geometry_id"":""C_FAST"",""hour_window"":""NEW_YORK"",""minimum_week_bars"":8,""target_fraction"":0.5,""wick_min"":0.4}"
28499,00d28aa84ec48593,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_EXTENDED,4561,1036,"{""confirmation"":""WICK"",""deviation_atr_max"":2.5,""deviation_atr_min"":1.6,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""minimum_week_bars"":24,""target_fraction"":0.75,""wick_min"":0.1}"
28500,00d3a15ac40c5660,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_FAST,6494,1488,"{""confirmation"":""CANDLE"",""deviation_atr_max"":2.5,""deviation_atr_min"":0.6,""geometry_id"":""C_FAST"",""hour_window"":""ALL_LIQUID"",""minimum_week_bars"":24,""target_fraction"":0.5,""wick_min"":0.4}"
28501,00d72bc0a98deef7,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_BALANCED,11157,2540,"{""confirmation"":""WICK"",""deviation_atr_max"":8.0,""deviation_atr_min"":1.2,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""minimum_week_bars"":48,""target_fraction"":0.5,""wick_min"":0.1}"
28502,00d84e99064e673f,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_EXTENDED,17247,3887,"{""confirmation"":""WICK"",""deviation_atr_max"":8.0,""deviation_atr_min"":1.6,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""minimum_week_bars"":24,""target_fraction"":0.75,""wick_min"":0.1}"
28503,00db22e4c683868a,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_FAST,6308,1374,"{""confirmation"":""WICK"",""deviation_atr_max"":8.0,""deviation_atr_min"":1.6,""geometry_id"":""C_FAST"",""hour_window"":""LONDON"",""minimum_week_bars"":48,""target_fraction"":0.75,""wick_min"":0.1}"
28504,00dc53d1db09b911,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_FAST,7938,1797,"{""confirmation"":""CANDLE"",""deviation_atr_max"":8.0,""deviation_atr_min"":0.6,""geometry_id"":""C_FAST"",""hour_window"":""NEW_YORK"",""minimum_week_bars"":24,""target_fraction"":0.25,""wick_min"":0.4}"
28505,00ddbf9b4dba96df,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_BALANCED,1557,317,"{""confirmation"":""WICK"",""deviation_atr_max"":1.5,""deviation_atr_min"":0.4,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""minimum_week_bars"":48,""target_fraction"":0.5,""wick_min"":0.4}"
28506,00e16c657b0340bf,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_BALANCED,2150,481,"{""confirmation"":""CANDLE"",""deviation_atr_max"":1.5,""deviation_atr_min"":0.6,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""minimum_week_bars"":24,""target_fraction"":0.75,""wick_min"":0.4}"
28507,00e257c6f7b69f14,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_FAST,4089,949,"{""confirmation"":""CANDLE"",""deviation_atr_max"":2.5,""deviation_atr_min"":0.9,""geometry_id"":""C_FAST"",""hour_window"":""LONDON_NY"",""minimum_week_bars"":24,""target_fraction"":0.25,""wick_min"":0.4}"
28508,00e6197090ae4746,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_FAST,10365,2354,"{""confirmation"":""EITHER"",""deviation_atr_max"":8.0,""deviation_atr_min"":1.2,""geometry_id"":""C_FAST"",""hour_window"":""NEW_YORK"",""minimum_week_bars"":24,""target_fraction"":0.75,""wick_min"":0.25}"
28509,00e70b52b1f6cfab,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_EXTENDED,9167,2066,"{""confirmation"":""WICK"",""deviation_atr_max"":8.0,""deviation_atr_min"":0.9,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""minimum_week_bars"":8,""target_fraction"":0.25,""wick_min"":0.1}"
28510,00e95a5a9f40ff97,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_EXTENDED,1618,392,"{""confirmation"":""CANDLE"",""deviation_atr_max"":2.5,""deviation_atr_min"":1.2,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""minimum_week_bars"":8,""target_fraction"":0.5,""wick_min"":0.4}"
28511,00ec0c4060ef1bdb,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_EXTENDED,13298,3108,"{""confirmation"":""EITHER"",""deviation_atr_max"":4.0,""deviation_atr_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""minimum_week_bars"":48,""target_fraction"":0.5,""wick_min"":0.1}"
28512,00ec439f7c327ffd,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_EXTENDED,6841,1552,"{""confirmation"":""WICK"",""deviation_atr_max"":1.5,""deviation_atr_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""minimum_week_bars"":24,""target_fraction"":0.25,""wick_min"":0.1}"
28513,00f52b68f1f8d2b4,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_FAST,8759,2021,"{""confirmation"":""EITHER"",""deviation_atr_max"":4.0,""deviation_atr_min"":0.9,""geometry_id"":""C_FAST"",""hour_window"":""LONDON_NY"",""minimum_week_bars"":8,""target_fraction"":0.25,""wick_min"":0.4}"
28514,0103210c86b9b5bd,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_FAST,1246,292,"{""confirmation"":""WICK"",""deviation_atr_max"":2.5,""deviation_atr_min"":0.9,""geometry_id"":""C_FAST"",""hour_window"":""LONDON"",""minimum_week_bars"":24,""target_fraction"":0.75,""wick_min"":0.4}"
28515,010437b9fd21052b,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_EXTENDED,18118,4112,"{""confirmation"":""EITHER"",""deviation_atr_max"":8.0,""deviation_atr_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""minimum_week_bars"":8,""target_fraction"":0.25,""wick_min"":0.25}"
28516,0106581368e2f1ca,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_BALANCED,12341,2784,"{""confirmation"":""WICK"",""deviation_atr_max"":8.0,""deviation_atr_min"":0.4,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""minimum_week_bars"":8,""target_fraction"":0.25,""wick_min"":0.25}"
28517,0110c26946b75717,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_FAST,4342,976,"{""confirmation"":""EITHER"",""deviation_atr_max"":1.5,""deviation_atr_min"":0.4,""geometry_id"":""C_FAST"",""hour_window"":""LONDON_NY"",""minimum_week_bars"":8,""target_fraction"":0.75,""wick_min"":0.4}"
28518,01141f3960ef5ec5,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_EXTENDED,9221,2042,"{""confirmation"":""EITHER"",""deviation_atr_max"":4.0,""deviation_atr_min"":0.6,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""minimum_week_bars"":24,""target_fraction"":0.75,""wick_min"":0.25}"
28519,011b3172ec026f4e,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_BALANCED,6925,1564,"{""confirmation"":""EITHER"",""deviation_atr_max"":4.0,""deviation_atr_min"":1.6,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""minimum_week_bars"":24,""target_fraction"":0.25,""wick_min"":0.1}"
28520,011bfeb8c48ab165,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_FAST,7480,1760,"{""confirmation"":""CANDLE"",""deviation_atr_max"":4.0,""deviation_atr_min"":0.6,""geometry_id"":""C_FAST"",""hour_window"":""LONDON_NY"",""minimum_week_bars"":8,""target_fraction"":0.5,""wick_min"":0.25}"
28521,0120cf40998a53ad,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_EXTENDED,18382,4192,"{""confirmation"":""WICK"",""deviation_atr_max"":8.0,""deviation_atr_min"":0.6,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""minimum_week_bars"":8,""target_fraction"":0.5,""wick_min"":0.1}"
28522,0122363382c64f99,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_BALANCED,3522,742,"{""confirmation"":""WICK"",""deviation_atr_max"":4.0,""deviation_atr_min"":0.6,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""minimum_week_bars"":48,""target_fraction"":0.25,""wick_min"":0.4}"
28523,012355d12b626803,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_BALANCED,2552,531,"{""confirmation"":""CANDLE"",""deviation_atr_max"":2.5,""deviation_atr_min"":1.2,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""minimum_week_bars"":8,""target_fraction"":0.75,""wick_min"":0.25}"
28524,01237f6aece95343,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_FAST,11781,2716,"{""confirmation"":""EITHER"",""deviation_atr_max"":4.0,""deviation_atr_min"":1.2,""geometry_id"":""C_FAST"",""hour_window"":""ALL_LIQUID"",""minimum_week_bars"":8,""target_fraction"":0.75,""wick_min"":0.25}"
28525,0135504a09afbbc1,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_EXTENDED,6494,1488,"{""confirmation"":""CANDLE"",""deviation_atr_max"":2.5,""deviation_atr_min"":0.6,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""minimum_week_bars"":24,""target_fraction"":0.75,""wick_min"":0.4}"
28526,01370aeee4db2bfa,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_EXTENDED,4013,863,"{""confirmation"":""CANDLE"",""deviation_atr_max"":2.5,""deviation_atr_min"":0.6,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""minimum_week_bars"":48,""target_fraction"":0.25,""wick_min"":0.4}"
28527,0139c0811995b678,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_FAST,7781,1696,"{""confirmation"":""EITHER"",""deviation_atr_max"":4.0,""deviation_atr_min"":0.6,""geometry_id"":""C_FAST"",""hour_window"":""NEW_YORK"",""minimum_week_bars"":24,""target_fraction"":0.5,""wick_min"":0.4}"
28528,013d217d620c192b,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_BALANCED,1527,320,"{""confirmation"":""WICK"",""deviation_atr_max"":2.5,""deviation_atr_min"":1.2,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""minimum_week_bars"":24,""target_fraction"":0.75,""wick_min"":0.4}"
28529,013d6c9db5e3dc68,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_BALANCED,17627,4032,"{""confirmation"":""EITHER"",""deviation_atr_max"":8.0,""deviation_atr_min"":1.2,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""minimum_week_bars"":24,""target_fraction"":0.75,""wick_min"":0.1}"
28530,0144082791af3f96,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_EXTENDED,9012,2102,"{""confirmation"":""WICK"",""deviation_atr_max"":4.0,""deviation_atr_min"":1.6,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""minimum_week_bars"":48,""target_fraction"":0.5,""wick_min"":0.1}"
28531,0147b0b36da3a088,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_EXTENDED,2670,606,"{""confirmation"":""CANDLE"",""deviation_atr_max"":1.5,""deviation_atr_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""minimum_week_bars"":48,""target_fraction"":0.75,""wick_min"":0.4}"
28532,014915c976364a82,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_EXTENDED,3476,762,"{""confirmation"":""EITHER"",""deviation_atr_max"":1.5,""deviation_atr_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""minimum_week_bars"":8,""target_fraction"":0.75,""wick_min"":0.4}"
28533,0149c3a4da89c41c,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_EXTENDED,2245,510,"{""confirmation"":""CANDLE"",""deviation_atr_max"":1.5,""deviation_atr_min"":0.9,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""minimum_week_bars"":8,""target_fraction"":0.25,""wick_min"":0.4}"
28534,016065c8da7b7eaf,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_FAST,11160,2603,"{""confirmation"":""EITHER"",""deviation_atr_max"":4.0,""deviation_atr_min"":1.2,""geometry_id"":""C_FAST"",""hour_window"":""LONDON_NY"",""minimum_week_bars"":8,""target_fraction"":0.5,""wick_min"":0.1}"
28535,01679cd0ad991c68,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_EXTENDED,1811,442,"{""confirmation"":""EITHER"",""deviation_atr_max"":2.5,""deviation_atr_min"":0.9,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""minimum_week_bars"":48,""target_fraction"":0.5,""wick_min"":0.4}"
28536,016af98b00de7728,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_FAST,5305,1212,"{""confirmation"":""WICK"",""deviation_atr_max"":2.5,""deviation_atr_min"":0.6,""geometry_id"":""C_FAST"",""hour_window"":""LONDON_NY"",""minimum_week_bars"":8,""target_fraction"":0.75,""wick_min"":0.25}"
28537,016d2382f25f4c95,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_FAST,4043,962,"{""confirmation"":""EITHER"",""deviation_atr_max"":2.5,""deviation_atr_min"":1.6,""geometry_id"":""C_FAST"",""hour_window"":""LONDON_NY"",""minimum_week_bars"":8,""target_fraction"":0.75,""wick_min"":0.1}"
28538,016e6a77b0e4a017,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_BALANCED,11890,2706,"{""confirmation"":""EITHER"",""deviation_atr_max"":8.0,""deviation_atr_min"":0.4,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""minimum_week_bars"":24,""target_fraction"":0.75,""wick_min"":0.1}"
28539,017a2bceff7dfffb,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_EXTENDED,10673,2506,"{""confirmation"":""WICK"",""deviation_atr_max"":4.0,""deviation_atr_min"":0.6,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""minimum_week_bars"":48,""target_fraction"":0.5,""wick_min"":0.1}"
28540,017dbae1ed4340e4,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_EXTENDED,2704,605,"{""confirmation"":""EITHER"",""deviation_atr_max"":1.5,""deviation_atr_min"":0.9,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""minimum_week_bars"":24,""target_fraction"":0.5,""wick_min"":0.25}"
28541,017e74fcb1a01fc6,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_FAST,12884,2988,"{""confirmation"":""EITHER"",""deviation_atr_max"":4.0,""deviation_atr_min"":0.4,""geometry_id"":""C_FAST"",""hour_window"":""LONDON_NY"",""minimum_week_bars"":8,""target_fraction"":0.5,""wick_min"":0.25}"
28542,01851eb0c8caa287,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_BALANCED,960,221,"{""confirmation"":""EITHER"",""deviation_atr_max"":2.5,""deviation_atr_min"":1.6,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""minimum_week_bars"":48,""target_fraction"":0.75,""wick_min"":0.4}"
28543,018591478cdd04df,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_EXTENDED,3704,844,"{""confirmation"":""WICK"",""deviation_atr_max"":4.0,""deviation_atr_min"":1.6,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""minimum_week_bars"":8,""target_fraction"":0.75,""wick_min"":0.4}"
28544,0188e120bb94cb04,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_FAST,5705,1341,"{""confirmation"":""WICK"",""deviation_atr_max"":4.0,""deviation_atr_min"":1.6,""geometry_id"":""C_FAST"",""hour_window"":""ALL_LIQUID"",""minimum_week_bars"":48,""target_fraction"":0.75,""wick_min"":0.25}"
28545,018c7502d04cd298,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_EXTENDED,809,159,"{""confirmation"":""WICK"",""deviation_atr_max"":1.5,""deviation_atr_min"":0.9,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""minimum_week_bars"":48,""target_fraction"":0.5,""wick_min"":0.4}"
28546,018cdf76a4436e04,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_EXTENDED,7387,1704,"{""confirmation"":""CANDLE"",""deviation_atr_max"":4.0,""deviation_atr_min"":1.2,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""minimum_week_bars"":8,""target_fraction"":0.5,""wick_min"":0.25}"
28547,018d02b5a3c573dd,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_FAST,13563,3063,"{""confirmation"":""WICK"",""deviation_atr_max"":8.0,""deviation_atr_min"":0.9,""geometry_id"":""C_FAST"",""hour_window"":""ALL_LIQUID"",""minimum_week_bars"":24,""target_fraction"":0.25,""wick_min"":0.25}"
28548,018f16eded41afee,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_EXTENDED,3252,777,"{""confirmation"":""EITHER"",""deviation_atr_max"":2.5,""deviation_atr_min"":0.9,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""minimum_week_bars"":8,""target_fraction"":0.5,""wick_min"":0.25}"
28549,018f2616979900fd,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_BALANCED,14579,3408,"{""confirmation"":""EITHER"",""deviation_atr_max"":4.0,""deviation_atr_min"":0.9,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""minimum_week_bars"":48,""target_fraction"":0.75,""wick_min"":0.1}"
28550,0191f37b35bd3e9c,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_FAST,7480,1760,"{""confirmation"":""CANDLE"",""deviation_atr_max"":4.0,""deviation_atr_min"":0.6,""geometry_id"":""C_FAST"",""hour_window"":""LONDON_NY"",""minimum_week_bars"":8,""target_fraction"":0.5,""wick_min"":0.1}"
28551,0192e8a8cb403e96,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_BALANCED,4337,993,"{""confirmation"":""CANDLE"",""deviation_atr_max"":8.0,""deviation_atr_min"":1.6,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""minimum_week_bars"":24,""target_fraction"":0.75,""wick_min"":0.4}"
28552,019381240eb92474,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_EXTENDED,5772,1332,"{""confirmation"":""CANDLE"",""deviation_atr_max"":8.0,""deviation_atr_min"":0.6,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""minimum_week_bars"":8,""target_fraction"":0.75,""wick_min"":0.4}"
28553,01943d86d94891d8,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_FAST,15941,3653,"{""confirmation"":""EITHER"",""deviation_atr_max"":8.0,""deviation_atr_min"":1.2,""geometry_id"":""C_FAST"",""hour_window"":""LONDON_NY"",""minimum_week_bars"":48,""target_fraction"":0.5,""wick_min"":0.1}"
28554,01967a2709c65210,CHOP,CHOP_WEEK_VWAP_PARTIAL_ROTATION,C_FAST,689,149,"{""confirmation"":""CANDLE"",""deviation_atr_max"":1.5,""deviation_atr_min"":1.2,""geometry_id"":""C_FAST"",""hour_window"":""NEW_YORK"",""minimum_week_bars"":24,""target_fraction"":0.5,""wick_min"":0.1}"
