candidate_id,family_id,signal_time,session_date,direction,direction_sign,stop_frozen,atr_value,target_r,maximum_hold_hours,initial_balance_high,initial_balance_low,opening_poc,running_poc,cumulative_delta_ratio,cumulative_volume_ratio
f11572c36f302ec3dd6de9fb8e3e18fcedcf141a5fe98a91668744f993b22810,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-04-21 14:20:00+00:00,2023-04-21,LONG,1,1980.7664705195984,4.18650527106045,1.25,2.0,2004.3,1993.0,2000.0,1984.9,0.018429929469487887,1.389536927551053
71b0b19a51ed9f4a3ca76176abbabd991de946452a62a4d910c0a21a95a1a088,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-04-24 14:35:00+00:00,2023-04-24,LONG,1,1979.4464577351082,2.0453438410491893,1.25,2.0,1995.8,1991.5,1994.2,1994.2,-0.0415829650462033,0.6556531883267165
bc626f2587e3fb9b7be15440c7531acfb51261f16d9c23bc84167f8bb5a53fd3,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-04-24 14:55:00+00:00,2023-04-24,SHORT,-1,1986.553391357184,2.19222512609868,1.25,2.0,1995.8,1991.5,1994.2,1994.2,-0.036164511243155076,0.6823656614963867
2132d457e11e6a9a4b8b88710cbfc995ae641725de518e7718909c7ab91d6dff,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-04-26 14:05:00+00:00,2023-04-26,SHORT,-1,2002.4671994712673,2.9749405544318104,1.25,2.0,2011.1,2003.9,2007.5,2018.8,-0.02294421882050748,1.4150672315343527
92a229d875026364f1147a76f52cf712665b7afc2b60cea818f381de35f88ae8,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-04-27 13:35:00+00:00,2023-04-27,LONG,1,1978.9201251378302,3.3698527790233905,1.25,2.0,2013.3,1988.2,1996.0,1996.0,-0.010615711252653927,2.2699254819374697
ee7106510f09cd027d19cb630437c96b5162ec345e6541459b2363a275613232,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-04-28 13:40:00+00:00,2023-04-28,SHORT,-1,1988.2664754175528,2.454676961826886,1.25,2.0,1996.5,1984.4,1990.6,1993.1,-0.03323322016192217,1.0736956483639741
4e45ea3853516d426dd3e4e41d1e5136ed95d6a5789276fdd33b97a318eafa38,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-05-02 13:35:00+00:00,2023-05-02,SHORT,-1,1988.4306662925276,1.5596074029736045,1.25,2.0,1996.8,1993.1,1995.3,1995.0,0.006750162654521796,0.4522333989223781
c2590c8e56c613ff67c3e82cbe319fb2311ec950dd9649492bbb16c29e7d16e3,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-05-03 13:55:00+00:00,2023-05-03,SHORT,-1,2017.240458100116,2.1064212942540865,1.25,2.0,2024.7,2018.8,2021.0,2026.8,-0.009322935129386742,0.7575696542463914
c00f9c9872cc3385b505cada62bc4f748a19eb4d445f38e49d9061a0a24b7fb0,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-05-04 13:35:00+00:00,2023-05-04,LONG,1,2031.9225813472738,2.365786650266154,1.25,2.0,2051.0,2041.8,2046.0,2046.0,-0.053653095370886784,0.98916861288365
5ead411bbf99a9bdb39f21a359a1889f1a1d9208c5100f538b042d883c7e54ee,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-05-05 13:30:00+00:00,2023-05-05,LONG,1,2005.0392690726537,3.770859914524991,1.25,2.0,2045.4,2015.3,2031.7,2018.5,-0.01040710969915237,2.903254020315264
3749d9a67893d53dd8e400f2e2fc287765de63baca0cf8f4df90f30fa7586e43,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-05-08 13:35:00+00:00,2023-05-08,LONG,1,2021.607368227354,1.3795667913480663,1.25,2.0,2034.8,2029.3,2032.1,2034.0,-0.07183695076760191,0.6705477263852898
e6536a7877775510502ebc443b892a49a29de829a6d2e2d2e1f8826e35dca47f,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-05-08 15:35:00+00:00,2023-05-08,SHORT,-1,2027.8038187666436,1.616845607816078,1.25,2.0,2034.8,2029.3,2032.1,2031.8,-0.030396589113095895,0.6562307794353526
2f95273a1083a19f1e2cbbbd3d71b01a3afcbb3ea47bbed60710fe6803e7bede,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-05-10 16:05:00+00:00,2023-05-10,LONG,1,2023.7285577584184,2.334637931272631,1.25,2.0,2056.0,2032.0,2051.6,2029.9,-0.018336741649625087,1.5028941212628273
b7bebcd87917d287df02dfbcfa64659267850b22620a7240e6dc9d7536e81ed5,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-05-11 13:35:00+00:00,2023-05-11,LONG,1,2028.606087215302,2.649309158468021,1.25,2.0,2047.6,2035.0,2042.5,2040.0,-0.02262098163737508,1.4421213304462035
c6d1ed634efb0b6b12a2d5fcdf9cefd3f500a3e5d09146363d69dde263537fdc,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-05-12 14:00:00+00:00,2023-05-12,SHORT,-1,2022.062780955735,2.1762128891000168,1.25,2.0,2025.5,2009.8,2013.0,2023.7,0.03518769595796967,1.0776184823303807
327d5e1e52c58796b3844325d2f15dc84c1ab21dafedfbf0b4041a8708942e7c,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-05-15 14:05:00+00:00,2023-05-15,SHORT,-1,2020.5959603968006,1.7487769374124693,1.25,2.0,2024.1,2016.1,2022.3,2021.5,0.026857996594975852,0.6000792293899337
fd8c25008bf75c45f5b07f762296b9bbbb36d3b8a096ddec64adc73277486348,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-05-16 15:20:00+00:00,2023-05-16,LONG,1,2000.84647771603,2.4447320987882253,1.25,2.0,2019.4,2005.1,2018.0,2013.6,-0.011837432592397737,0.9707547832304442
3b4955f866411df66a07016cbdd1c5ab8cffbc8834f5734c07dfd8a4337d077c,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-05-17 14:20:00+00:00,2023-05-17,LONG,1,1981.7435935985593,2.5716545899304233,1.25,2.0,1991.8,1985.3,1986.5,1986.5,-0.02543699017812552,1.1031227905866365
cdf8266bceb1a1d3ab0abc80a7e2e5e9afb15fa43319dff4ded8f8f2496c75ab,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-05-18 14:10:00+00:00,2023-05-18,LONG,1,1958.5696270955634,2.6004387111019414,1.25,2.0,1978.5,1963.1,1972.0,1962.5,0.014393076130012481,1.4235834846085513
6f5c8cc36e211fce6cd56b08270b4a6cbdfc658738bbde4998667250f54aa1f3,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-05-19 13:50:00+00:00,2023-05-19,LONG,1,1959.014712051816,1.6532799390399613,1.25,2.0,1967.1,1962.3,1963.2,1964.4,-0.006807624539484222,0.6330198484118735
bd00e534a22173a270c06612687f2f68480e0c3e223d234afaa88cec605645b0,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-05-22 13:35:00+00:00,2023-05-22,LONG,1,1972.819762218329,1.669103272554083,1.25,2.0,1980.6,1974.8,1976.5,1976.4,-0.029757290237939053,0.5249499123466066
b0600b151c79dce0bd68ea3df505a0e0028ab3c21a15485e8632f52f8b177737,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-05-23 13:35:00+00:00,2023-05-23,SHORT,-1,1968.8092433177278,2.073815667915141,1.25,2.0,1969.5,1959.4,1960.1,1960.8,0.05385865845311431,0.7317806160781367
11eeaa4c51ca2e2e8140ad71b508af07b9984a23246550634eedc79f14139ea6,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-05-26 16:10:00+00:00,2023-05-26,LONG,1,1942.7536627649522,1.9015732177031248,1.25,2.0,1953.5,1944.0,1945.2,1947.3,-0.004097432412955299,0.5338646294209789
a06613e2cb2b183d7f2c40332b80f1e203353c7b07befeeaac5e964bb027c54b,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-05-30 16:20:00+00:00,2023-05-30,SHORT,-1,1963.2778723629776,1.3327910152677922,1.25,2.0,1961.2,1951.9,1955.7,1957.5,0.03957184560493026,0.03429652084434185
1f42b77275408222b5d53e78646b73238621ac2298b3a86df14328508ce8a5aa,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-05-31 14:05:00+00:00,2023-05-31,SHORT,-1,1964.0787034569623,2.6455334787792637,1.25,2.0,1964.0,1960.3,1960.6,1973.0,-0.014925373134328358,0.00829567263047112
cb7f558977c0631e35280b11e644ae4996fbf99add31924355da3a10314d5359,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-06-05 13:40:00+00:00,2023-06-05,SHORT,-1,1946.719017664972,1.4517854882022496,1.25,2.0,1962.1,1953.8,1954.5,1954.5,0.020104450709432915,0.8099801594729158
b5f20ce11e2e8402056517007b0a7e242cb561eb76379dff73a223ef05ee8298,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-06-06 14:10:00+00:00,2023-06-06,LONG,1,1959.069060158159,2.0205174609895837,1.25,2.0,1982.9,1975.7,1982.0,1973.0,-0.020722015785619354,0.7686245895658519
5faa13078ef035eb52d320784a73a08449a78f8e2f35bb61da5e198ab4ef52f4,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-06-07 14:30:00+00:00,2023-06-07,SHORT,-1,1961.7675678384328,2.3165503981564197,1.25,2.0,1976.3,1972.9,1973.8,1974.1,0.01132694839745324,1.0124448745925514
eb062bdaa4c9b8c9538cd0898bccc8fc13c897ad53da574dff0a787c215c54d6,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-06-07 14:45:00+00:00,2023-06-07,LONG,1,1956.6516334580767,2.3551371081448864,1.25,2.0,1976.3,1972.9,1973.8,1974.0,0.00304566934078528,1.0945442048285936
ddb6d4252770b1a42e970ca3914f7c36955766a4bc7ae67fd24f0b9503f31356,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-06-08 13:30:00+00:00,2023-06-08,SHORT,-1,1961.4692331999556,2.246156705830177,1.25,2.0,1974.9,1960.7,1969.0,1974.1,-0.0011911991404680712,2.1969417077175697
be1d23639f85f0bcd7a3e943f504d557253c295556212342fc721ee3c309e642,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-06-09 14:15:00+00:00,2023-06-09,LONG,1,1962.0611454044324,2.043946583020416,1.25,2.0,1987.8,1976.8,1981.7,1977.5,-0.0022697016651753565,0.9568567669722472
ae6781b708e6534bc7a7b66fe9041a682b1816e616577f1afff336d3b1ab8e84,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-06-13 16:20:00+00:00,2023-06-13,LONG,1,1944.821364588046,2.0631004846515704,1.25,2.0,1985.9,1959.6,1981.9,1965.9,0.03389974223307557,1.3833404688315574
ee6ed161aeb4db0794b74ab3a3f9e7f7903fa07fe9629776fd1990829b83a9a1,COMEX_INITIAL_BALANCE_EXPANSION_V1,2023-06-16 13:30:00+00:00,2023-06-16,SHORT,-1,1960.329207461444,1.5292074614439928,1.5,3.0,1980.2,1972.9,1976.8,1975.9,-0.08166089965397924,0.9639265188834154
3268bb805a86f17534ade10d0956de926fef2ec157496d920ebd95a127fcdcf2,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-06-16 13:45:00+00:00,2023-06-16,LONG,1,1961.0156278338652,1.8422025483937643,1.25,2.0,1980.2,1972.9,1976.8,1975.9,-0.04753609723996439,0.9565829182944215
aa1f587174d03b08032afc1ce7fbd5c6c3cfe663051cc23859fbe7d35032d0c2,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-06-19 13:40:00+00:00,2023-06-19,SHORT,-1,1953.1988632610708,0.8733685424361796,1.25,2.0,1964.5,1962.0,1962.8,1963.9,0.014380681047347714,0.2946337563705406
530206a5fabe21a56bd27ca5fa45e860340a6ffc8c00af9af4473ecba6374979,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-06-21 13:50:00+00:00,2023-06-21,LONG,1,1924.0452380678048,2.966190508464865,1.25,2.0,1944.6,1936.2,1939.8,1939.8,-0.016912641754642074,1.8283937958758525
131146b27887315345a70a6fcadd313d6972d65f799666a0a91732e1893b8ade,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-06-22 14:40:00+00:00,2023-06-22,LONG,1,1917.623285432339,2.38437007960131,1.25,2.0,1941.2,1928.6,1939.5,1930.5,-0.014380692020252673,1.0944805913335989
cdba9bb3c7aba1a8556477e9922e46c4c4f2a0b38e60acd47744c6b673300b1a,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-06-23 13:40:00+00:00,2023-06-23,SHORT,-1,1934.8248593615265,1.8233639547369753,1.25,2.0,1943.8,1928.6,1931.4,1943.3,0.0015990969805286426,1.587367949531524
574456120afdae189351ea62d9f1656c83b6565bf46e5e95c39a7a3b985c579b,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-06-26 13:25:00+00:00,2023-06-26,LONG,1,1927.9977393077106,1.0691302262228415,1.25,2.0,1943.0,1938.2,1942.5,1942.5,-0.0467016217534447,0.6629883384870349
2988eda591498181210e5d7306346179d71e6796b668285677e0864e52d08b31,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-06-28 13:40:00+00:00,2023-06-28,SHORT,-1,1909.2492780551017,1.5403271236490086,1.25,2.0,1917.4,1913.1,1915.9,1915.9,-0.04280469239724188,0.7441813971310998
eb79a5a7072338e8da50d9c1875a7b01130e6e42db7a7b629fc1aa5576db34f3,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-06-28 13:50:00+00:00,2023-06-28,LONG,1,1905.9812252994277,2.116205530085126,1.25,2.0,1917.4,1913.1,1915.9,1915.6,-0.029875185368264952,0.8944525043177893
bc7488de936d7626269e864f2baf6c867293ad55995ff77100a19fd09a89af4f,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-06-29 13:35:00+00:00,2023-06-29,LONG,1,1894.6508548468944,2.0637001801241883,1.25,2.0,1920.1,1902.3,1908.0,1908.0,-0.02384447613455247,1.6995402216915565
fd3d5fc969765c06b852486fd12b5315665ec8baedbca75613f7f0bec92ca21c,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-06-29 15:30:00+00:00,2023-06-29,SHORT,-1,1913.785122231461,2.311908507601145,1.25,2.0,1920.1,1902.3,1908.0,1908.0,-0.0035827362106315612,1.4099541841249952
c0d2fd810126e2b8160095fcba4c2e23c0cbcca7473729ef6a10c3d5f6c5a867,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-07-03 16:20:00+00:00,2023-07-03,SHORT,-1,1926.2117783923356,1.3256216380419321,1.25,2.0,1933.6,1920.2,1921.8,1934.5,-0.014011086812795606,0.899908466819222
c0b46f0a9c6ddf7166ac422d0f100a38955b996e1240001584075ffbe74b2701,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-07-05 13:30:00+00:00,2023-07-05,SHORT,-1,1933.7228747306478,1.6033820360562447,1.25,2.0,1941.7,1932.3,1936.2,1936.8,0.010276079169229655,0.956363762198076
148ba42afc65bb179478df43e7df9872a1522219c6110d1eba36f1c571455769,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-07-05 14:20:00+00:00,2023-07-05,LONG,1,1923.539297796017,2.059649651744511,1.25,2.0,1941.7,1932.3,1936.2,1931.5,0.0008187297495035362,1.0900011392549274
8594d75e4f4d7a02a6ed73f233f2f7ee5a262bc97d2ccd2aeaa828a9e5251991,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-07-07 15:10:00+00:00,2023-07-07,SHORT,-1,1931.4734064507472,2.3628311185260755,1.25,2.0,1938.0,1920.3,1931.0,1931.0,-0.023842429370563627,1.456346571187984
f51a7331e02f61b70856083aad6ba90e13c2be45bc30fc17f459a376b6a590a0,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-07-10 13:45:00+00:00,2023-07-10,SHORT,-1,1922.0887730987947,1.77914482211137,1.25,2.0,1927.1,1918.0,1923.5,1923.5,0.0006695030559574973,1.2101562908368617
dba78faf6687812207e2acfd4dbe3f6589ed1775bc1e992f3677215e0b540acb,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-07-11 14:40:00+00:00,2023-07-11,SHORT,-1,1935.0882357624052,1.6038067793002657,1.25,2.0,1940.2,1934.7,1937.4,1937.7,-0.025891208975619112,0.6194248717358538
fff555acff4c5ca2202f4467d28abc588b1302c2f1e488dc31151813e61480fd,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-07-14 14:30:00+00:00,2023-07-14,LONG,1,1952.6265931230873,2.54518456107359,1.25,2.0,1967.0,1958.4,1961.6,1961.6,-0.022700921462134618,0.7910565442667268
0e0308ee8d62899d11184a308231421267fb6d0dba97acfc4ca5cbf5c978e210,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-07-17 13:50:00+00:00,2023-07-17,LONG,1,1946.2846133865503,1.9481018981763305,1.25,2.0,1962.6,1951.0,1956.6,1951.3,-0.04040977326257839,0.8320307888461266
9d0b1ab8cb8961bff86322df839ab9c475a512782b1a4f4ddec9f635a2d68ae8,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-07-19 15:15:00+00:00,2023-07-19,LONG,1,1974.4717417279323,1.8803038494911646,1.25,2.0,1983.9,1978.9,1981.7,1981.0,-0.02147206495032582,0.6078058345724062
af3380c06977a8fdefb17022629c7ec05537e8bc0a8313e237f310cebfc9afab,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-07-21 14:30:00+00:00,2023-07-21,LONG,1,1959.3501621585772,1.7880445193207102,1.25,2.0,1970.2,1961.9,1966.5,1965.1,-0.0011552743776646953,0.5983524938897439
d5ab4426f2abda0ee3beab3c053458250ffbcc2f5984655d38f3b5e190769a7f,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-07-25 14:05:00+00:00,2023-07-25,LONG,1,1955.9145097954247,2.0399884759709375,1.25,2.0,1961.9,1957.3,1959.3,1959.3,0.028235390541758873,0.5457229117745723
710bef9684a5db5e19454aefacf29dd55e13b0910e85f9218b78c586781fbc43,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-07-26 13:25:00+00:00,2023-07-26,LONG,1,1968.0624167326732,1.3500979615609872,1.25,2.0,1975.6,1969.7,1974.3,1974.6,-0.08326992983346014,0.4691069162436548
5687fa07ea1a2208953e26d49af2ba232a8bee775ea4426322905710ce431281,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-07-26 15:30:00+00:00,2023-07-26,SHORT,-1,1974.3557453607773,1.6167592479733572,1.25,2.0,1975.6,1969.7,1974.3,1974.6,-0.03382182208494885,0.6218931566005735
d08013cf43a893f39787b8e0ad6508f930c33c0fd2c3d0f64c7ca68eaffae2d0,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-07-27 13:30:00+00:00,2023-07-27,LONG,1,1954.3022028675473,2.6327025087678213,1.25,2.0,1977.0,1955.5,1969.0,1957.3,-0.008835443845491371,1.1660498763319882
38ff72cc2305b09102e18fffbe6a4552e8fde9bd52209ad58276b8dcf4a398d0,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-07-31 14:30:00+00:00,2023-07-31,SHORT,-1,1968.3993374366573,1.7109852195967132,1.25,2.0,2005.4,1996.7,2003.5,2003.0,-0.019050858989624084,0.8994970069042018
5c50207cd159b74848120e089073165d742489a4e72ce4130dffa49d91ef3f77,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-08-01 13:25:00+00:00,2023-08-01,LONG,1,1944.930079314623,1.8922596298554049,1.25,2.0,1992.1,1982.6,1987.6,1983.7,0.045304372276114155,1.2306228373702421
f333dc636fc9839b13fc5de5852fec1b2f4692e3a77f8684625f5a41c6f661f1,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-08-03 14:35:00+00:00,2023-08-03,SHORT,-1,1938.5292789264888,2.428563442927855,1.25,2.0,1973.7,1964.5,1966.8,1968.6,0.021253382211748276,0.8773427778309563
0ed9539b7bc203ca5c5d48bb460609723114c1e9d58cacbb826a2dfc7501311a,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-08-04 13:55:00+00:00,2023-08-04,SHORT,-1,1946.3592138559766,2.5814280658547206,1.25,2.0,1980.3,1954.5,1971.0,1976.8,0.010032660842931038,1.8163523083691688
68b6c9582825834736bc209af068aaafc18a71045a70f0dc8a7364e816f8e116,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-08-07 13:30:00+00:00,2023-08-07,SHORT,-1,1941.9807118011472,1.2302491778203604,1.25,2.0,1976.0,1968.2,1971.5,1975.6,0.059548254620123205,0.5442241629071645
7d3765b8970c69ea8815bddcdb0683f139d48e72c158a126335da13ace3edc29,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-08-07 14:10:00+00:00,2023-08-07,LONG,1,1932.6269229265977,1.7095024392967957,1.25,2.0,1976.0,1968.2,1971.5,1975.1,0.01473107228502912,0.6351405258386219
d8cb89828fcc715783f705eacb2848d703e46704a59deb87ff1a5de60d0829f8,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-08-08 13:35:00+00:00,2023-08-08,LONG,1,1923.7603658391206,1.9583931304465414,1.25,2.0,1964.1,1957.8,1960.4,1960.3,0.10024689422737783,1.0347106767770975
b0305ffca9c14526bf8076a1b0c94c00354b5ad4e08f9e0d5a4672f6a0d7d0a1,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-08-08 14:35:00+00:00,2023-08-08,SHORT,-1,1930.2005802198532,1.9183296704155612,1.25,2.0,1964.1,1957.8,1960.4,1960.4,0.07742604061289447,0.8474792463877214
1ad33d2731c7f41d085677413520a4004b95ab3bb0b47f84acfd8d85e5936bce,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-08-09 14:00:00+00:00,2023-08-09,LONG,1,1921.7164074774485,1.4042264971192293,1.25,2.0,1960.2,1955.8,1958.1,1957.5,0.01672842773954473,0.5544223177729187
e19720a56cc1f0fbbf31b488da1edd32f13a17d50ed23e682cf32f02edc402ab,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-08-09 14:10:00+00:00,2023-08-09,SHORT,-1,1926.9955524811794,1.7124146837405634,1.25,2.0,1960.2,1955.8,1958.1,1959.0,0.021170861783362287,0.6151227089158123
a078f8c245ef4787ba64fbc300f62403a3a4c31794ecd8af3521a4b7546ae8cd,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-08-10 13:40:00+00:00,2023-08-10,LONG,1,1921.1736244088183,2.1427948131548002,1.25,2.0,1963.5,1953.9,1962.8,1958.0,-0.015585183836912996,1.6743300127616616
1e576b526ddc697605ee78aab83644ff25b5293ac2e36462d10e316edbc0eaee,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-08-14 14:15:00+00:00,2023-08-14,LONG,1,1905.9302473717548,1.8114736802884683,1.25,2.0,1944.1,1937.5,1938.6,1938.6,0.015616119516089745,0.9827123061783558
b22eeb5af879585e2046e05b90e58a4c9850ebb5cc58946586f54038fab5f464,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-08-14 16:20:00+00:00,2023-08-14,SHORT,-1,1912.6327622309145,1.2091320363700018,1.25,2.0,1944.1,1937.5,1938.6,1940.0,0.01034749590599075,0.9040313659139715
71ef3727e94e6504b216a0e32b3af3e1267d8c3e72a7c46b36a1ebf257e0d54b,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-08-15 14:45:00+00:00,2023-08-15,SHORT,-1,1908.9061180663712,2.0407271369073907,1.25,2.0,1939.2,1927.5,1934.2,1934.2,-0.0014722498031293867,1.3350093131149228
a025cb43a35a71cecc58baa7d8dc3071d6d60b9bdea04dee5445bd757e8df248,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-08-16 14:05:00+00:00,2023-08-16,SHORT,-1,1905.2856781936434,1.5949155219332993,1.25,2.0,1934.9,1929.8,1933.2,1933.2,0.03405090501261721,0.9528601537685161
54a92a85e78fd3a0769ea7cbdb54e4710f9843f04bc220e3a7e7907e7c908669,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-08-17 13:55:00+00:00,2023-08-17,LONG,1,1896.1454324530655,1.8883147610995978,1.25,2.0,1933.5,1926.5,1929.0,1932.2,0.01614848566068078,1.0079867618999376
eb7df6a7097d352a85a0ee0fb15c591528a93b8eeb37354da5c8bb094e24fc37,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-08-18 13:25:00+00:00,2023-08-18,SHORT,-1,1895.0887311522392,1.2514484143989324,1.25,2.0,1923.6,1917.7,1918.9,1920.0,0.05445890193589337,0.847635444127616
686234fc47298560ffeeeb7422bac026e4c8e5564bd8245f8e53896d34f4ddf7,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-08-22 14:50:00+00:00,2023-08-22,LONG,1,1893.678007987752,1.661167073232807,1.25,2.0,1931.1,1923.6,1929.0,1922.1,-0.021666009417986964,0.9666128525942868
b016508b048b30b763d360835a23e5da0e37eaca0660a93bd568d9e263e4efce,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-08-25 13:55:00+00:00,2023-08-25,LONG,1,1914.2094668218797,1.1770978566120758,1.25,2.0,1947.6,1942.4,1946.0,1944.6,-0.015830476784044874,0.5352526145480626
d7bcd58fece6bf7b2ae2f4a193334e5bb3f30df04aea2879b6567fa12b3bf9fa,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-08-25 14:10:00+00:00,2023-08-25,SHORT,-1,1918.4567151211115,2.1079001424842314,1.25,2.0,1947.6,1942.4,1946.0,1944.5,-0.02781229092994361,0.899050510547496
8f23b81ef5c779cce4880869a8aa62c8ae0e572ae43323c6708973fd2a86b9b9,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-08-28 13:40:00+00:00,2023-08-28,LONG,1,1915.0037942757624,1.166124381455974,1.25,2.0,1945.5,1940.8,1942.7,1944.4,-0.013474640423921273,0.5446524284654077
4006420a58417a840db1c6939978fa0fcc331c1a5b050ad9f7ebe5637f9bc840,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-08-28 13:50:00+00:00,2023-08-28,SHORT,-1,1917.911388354062,1.3033980636023221,1.25,2.0,1945.5,1940.8,1942.7,1944.5,-0.003707448601280755,0.6286571907830847
b05eb31620c2e57712fe3d06fd0e4dda1ae3f8d3b973c14c502cf02c5923a004,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-08-29 13:35:00+00:00,2023-08-29,SHORT,-1,1918.750546338001,1.0300545152951246,1.25,2.0,1946.1,1941.7,1942.7,1942.7,0.004826802952867689,0.8303666155841094
30708fca1cc8ed03859f90761c9e347e50c28dcd945a887f3622c55da9986b88,COMEX_INITIAL_BALANCE_FAILED_EXPANSION_V1,2023-08-30 13:40:00+00:00,2023-08-30,SHORT,-1,1946.1690457882964,1.540053868583981,1.25,2.0,1974.0,1967.1,1972.2,1972.0,-0.028277378097521982,1.2905222437137331
