attempt_no,variant_id,regime_owner,mechanic,raw_signal_count,minimum_era_raw_signal_count,parameters_json
31452,000796c4a7661fef,CHOP,CHOP_FLOW_EXHAUSTION,1106,136,"{""chop_age_max"":432,""chop_age_min"":48,""impulse_atr_min"":0.2,""impulse_bars"":1,""impulse_tick_min"":0.03,""intensity_min"":0.8,""reversal_book_min"":0.06,""reversal_location_min"":0.35,""session"":""ALL""}"
31453,0007ee6416803b9f,CHOP,CHOP_FLOW_EXHAUSTION,1010,206,"{""chop_age_max"":432,""chop_age_min"":12,""impulse_atr_min"":0.8,""impulse_bars"":3,""impulse_tick_min"":0.005,""intensity_min"":0.3,""reversal_book_min"":0.0,""reversal_location_min"":0.55,""session"":""NY""}"
31454,00081571b8638b5e,CHOP,CHOP_FLOW_EXHAUSTION,387,85,"{""chop_age_max"":432,""chop_age_min"":1,""impulse_atr_min"":0.55,""impulse_bars"":3,""impulse_tick_min"":0.005,""intensity_min"":1.1,""reversal_book_min"":0.06,""reversal_location_min"":0.45,""session"":""ASIA""}"
31455,00083b675c46906b,CHOP,CHOP_FLOW_EXHAUSTION,175,34,"{""chop_age_max"":48,""chop_age_min"":1,""impulse_atr_min"":0.55,""impulse_bars"":1,""impulse_tick_min"":0.015,""intensity_min"":0.3,""reversal_book_min"":0.03,""reversal_location_min"":0.35,""session"":""ALL""}"
31456,000843d15e8290b4,CHOP,CHOP_FLOW_EXHAUSTION,1183,205,"{""chop_age_max"":48,""chop_age_min"":12,""impulse_atr_min"":0.2,""impulse_bars"":12,""impulse_tick_min"":0.005,""intensity_min"":0.5,""reversal_book_min"":0.06,""reversal_location_min"":0.55,""session"":""ALL""}"
31457,000a79ed55e582a9,CHOP,CHOP_FLOW_EXHAUSTION,2831,653,"{""chop_age_max"":432,""chop_age_min"":1,""impulse_atr_min"":0.2,""impulse_bars"":3,""impulse_tick_min"":0.005,""intensity_min"":0.5,""reversal_book_min"":0.0,""reversal_location_min"":0.45,""session"":""ASIA""}"
31458,000b2e50d55a07ab,CHOP,CHOP_FLOW_EXHAUSTION,194,44,"{""chop_age_max"":144,""chop_age_min"":48,""impulse_atr_min"":0.55,""impulse_bars"":3,""impulse_tick_min"":0.015,""intensity_min"":0.3,""reversal_book_min"":0.06,""reversal_location_min"":0.55,""session"":""LATE""}"
31459,000bb0a341c7c263,CHOP,CHOP_FLOW_EXHAUSTION,360,65,"{""chop_age_max"":144,""chop_age_min"":12,""impulse_atr_min"":0.8,""impulse_bars"":3,""impulse_tick_min"":0.015,""intensity_min"":0.3,""reversal_book_min"":0.0,""reversal_location_min"":0.55,""session"":""LONDON""}"
31460,000e9d01edef0ea9,CHOP,CHOP_FLOW_EXHAUSTION,837,143,"{""chop_age_max"":144,""chop_age_min"":12,""impulse_atr_min"":0.35,""impulse_bars"":12,""impulse_tick_min"":0.015,""intensity_min"":0.3,""reversal_book_min"":0.06,""reversal_location_min"":0.45,""session"":""LATE""}"
31461,000eb55be24ef1db,CHOP,CHOP_FLOW_EXHAUSTION,273,31,"{""chop_age_max"":144,""chop_age_min"":1,""impulse_atr_min"":0.2,""impulse_bars"":3,""impulse_tick_min"":0.015,""intensity_min"":1.1,""reversal_book_min"":0.06,""reversal_location_min"":0.35,""session"":""LATE""}"
31462,00126b99ce13913b,CHOP,CHOP_FLOW_EXHAUSTION,584,70,"{""chop_age_max"":48,""chop_age_min"":1,""impulse_atr_min"":0.35,""impulse_bars"":6,""impulse_tick_min"":0.015,""intensity_min"":0.8,""reversal_book_min"":0.0,""reversal_location_min"":0.55,""session"":""NY""}"
31463,00132c74493cf7b4,CHOP,CHOP_FLOW_EXHAUSTION,197,26,"{""chop_age_max"":432,""chop_age_min"":48,""impulse_atr_min"":0.55,""impulse_bars"":6,""impulse_tick_min"":0.03,""intensity_min"":1.1,""reversal_book_min"":0.0,""reversal_location_min"":0.55,""session"":""ASIA""}"
31464,00165fe8f8660399,CHOP,CHOP_FLOW_EXHAUSTION,1014,227,"{""chop_age_max"":2000,""chop_age_min"":48,""impulse_atr_min"":0.8,""impulse_bars"":12,""impulse_tick_min"":0.005,""intensity_min"":0.8,""reversal_book_min"":0.03,""reversal_location_min"":0.55,""session"":""ASIA""}"
31465,0016cf1ea7e867bd,CHOP,CHOP_FLOW_EXHAUSTION,985,192,"{""chop_age_max"":144,""chop_age_min"":1,""impulse_atr_min"":0.35,""impulse_bars"":3,""impulse_tick_min"":0.015,""intensity_min"":1.1,""reversal_book_min"":0.0,""reversal_location_min"":0.45,""session"":""NY""}"
31466,001774ad2f545818,CHOP,CHOP_FLOW_EXHAUSTION,1055,141,"{""chop_age_max"":144,""chop_age_min"":1,""impulse_atr_min"":0.2,""impulse_bars"":1,""impulse_tick_min"":0.03,""intensity_min"":0.3,""reversal_book_min"":0.06,""reversal_location_min"":0.35,""session"":""ALL""}"
31467,0017a08969fb41df,CHOP,CHOP_FLOW_EXHAUSTION,1070,66,"{""chop_age_max"":144,""chop_age_min"":1,""impulse_atr_min"":0.35,""impulse_bars"":12,""impulse_tick_min"":0.03,""intensity_min"":0.5,""reversal_book_min"":0.0,""reversal_location_min"":0.45,""session"":""NY""}"
31468,0019959598a0a9e5,CHOP,CHOP_FLOW_EXHAUSTION,1665,189,"{""chop_age_max"":2000,""chop_age_min"":1,""impulse_atr_min"":0.55,""impulse_bars"":3,""impulse_tick_min"":0.03,""intensity_min"":1.1,""reversal_book_min"":0.06,""reversal_location_min"":0.45,""session"":""ALL""}"
31469,001a6808a1dc0922,CHOP,CHOP_FLOW_EXHAUSTION,2450,545,"{""chop_age_max"":432,""chop_age_min"":12,""impulse_atr_min"":0.55,""impulse_bars"":3,""impulse_tick_min"":0.015,""intensity_min"":0.3,""reversal_book_min"":0.0,""reversal_location_min"":0.35,""session"":""ASIA""}"
31470,001bc29fc456fee0,CHOP,CHOP_FLOW_EXHAUSTION,811,157,"{""chop_age_max"":48,""chop_age_min"":1,""impulse_atr_min"":0.2,""impulse_bars"":3,""impulse_tick_min"":0.005,""intensity_min"":0.5,""reversal_book_min"":0.03,""reversal_location_min"":0.45,""session"":""NY""}"
31471,001cdfd3a940346c,CHOP,CHOP_FLOW_EXHAUSTION,139,26,"{""chop_age_max"":144,""chop_age_min"":12,""impulse_atr_min"":0.35,""impulse_bars"":3,""impulse_tick_min"":0.005,""intensity_min"":1.1,""reversal_book_min"":0.06,""reversal_location_min"":0.55,""session"":""LATE""}"
31472,001ce5f0a2ffea99,CHOP,CHOP_FLOW_EXHAUSTION,2220,390,"{""chop_age_max"":2000,""chop_age_min"":12,""impulse_atr_min"":0.2,""impulse_bars"":3,""impulse_tick_min"":0.015,""intensity_min"":0.8,""reversal_book_min"":0.03,""reversal_location_min"":0.45,""session"":""NY""}"
31473,001cf137c6939e63,CHOP,CHOP_FLOW_EXHAUSTION,1261,179,"{""chop_age_max"":144,""chop_age_min"":1,""impulse_atr_min"":0.2,""impulse_bars"":6,""impulse_tick_min"":0.015,""intensity_min"":0.3,""reversal_book_min"":0.0,""reversal_location_min"":0.55,""session"":""NY""}"
31474,001ec697edf5ec3c,CHOP,CHOP_FLOW_EXHAUSTION,204,40,"{""chop_age_max"":48,""chop_age_min"":1,""impulse_atr_min"":0.35,""impulse_bars"":6,""impulse_tick_min"":0.015,""intensity_min"":0.3,""reversal_book_min"":0.0,""reversal_location_min"":0.55,""session"":""ASIA""}"
31475,001f03b4d97dab3d,CHOP,CHOP_FLOW_EXHAUSTION,1265,198,"{""chop_age_max"":2000,""chop_age_min"":1,""impulse_atr_min"":0.2,""impulse_bars"":12,""impulse_tick_min"":0.03,""intensity_min"":0.3,""reversal_book_min"":0.06,""reversal_location_min"":0.55,""session"":""ASIA""}"
31476,001fab4ca11d7fd9,CHOP,CHOP_FLOW_EXHAUSTION,152,16,"{""chop_age_max"":48,""chop_age_min"":12,""impulse_atr_min"":0.35,""impulse_bars"":1,""impulse_tick_min"":0.005,""intensity_min"":0.5,""reversal_book_min"":0.0,""reversal_location_min"":0.35,""session"":""NY""}"
31477,0020c06e87378440,CHOP,CHOP_FLOW_EXHAUSTION,9026,1825,"{""chop_age_max"":432,""chop_age_min"":1,""impulse_atr_min"":0.2,""impulse_bars"":3,""impulse_tick_min"":0.015,""intensity_min"":0.5,""reversal_book_min"":0.03,""reversal_location_min"":0.35,""session"":""ALL""}"
31478,0020edf4cddab410,CHOP,CHOP_FLOW_EXHAUSTION,493,50,"{""chop_age_max"":2000,""chop_age_min"":1,""impulse_atr_min"":0.2,""impulse_bars"":3,""impulse_tick_min"":0.015,""intensity_min"":1.1,""reversal_book_min"":0.06,""reversal_location_min"":0.35,""session"":""LATE""}"
31479,00216792f57727b2,CHOP,CHOP_FLOW_EXHAUSTION,11093,2292,"{""chop_age_max"":2000,""chop_age_min"":12,""impulse_atr_min"":0.55,""impulse_bars"":6,""impulse_tick_min"":0.005,""intensity_min"":0.5,""reversal_book_min"":0.0,""reversal_location_min"":0.45,""session"":""ALL""}"
31480,00223765d2f0eddf,CHOP,CHOP_FLOW_EXHAUSTION,169,36,"{""chop_age_max"":48,""chop_age_min"":1,""impulse_atr_min"":0.2,""impulse_bars"":6,""impulse_tick_min"":0.015,""intensity_min"":0.5,""reversal_book_min"":0.06,""reversal_location_min"":0.35,""session"":""ASIA""}"
31481,00227b7de569560d,CHOP,CHOP_FLOW_EXHAUSTION,1473,311,"{""chop_age_max"":432,""chop_age_min"":12,""impulse_atr_min"":0.55,""impulse_bars"":6,""impulse_tick_min"":0.005,""intensity_min"":0.5,""reversal_book_min"":0.03,""reversal_location_min"":0.55,""session"":""LONDON""}"
31482,0023e3a2f5a79e40,CHOP,CHOP_FLOW_EXHAUSTION,581,120,"{""chop_age_max"":144,""chop_age_min"":48,""impulse_atr_min"":0.55,""impulse_bars"":6,""impulse_tick_min"":0.005,""intensity_min"":0.3,""reversal_book_min"":0.06,""reversal_location_min"":0.55,""session"":""ASIA""}"
31483,0023e3eb42c72687,CHOP,CHOP_FLOW_EXHAUSTION,227,47,"{""chop_age_max"":144,""chop_age_min"":12,""impulse_atr_min"":0.8,""impulse_bars"":6,""impulse_tick_min"":0.005,""intensity_min"":0.8,""reversal_book_min"":0.06,""reversal_location_min"":0.55,""session"":""LATE""}"
31484,00247e531f0c8df8,CHOP,CHOP_FLOW_EXHAUSTION,605,59,"{""chop_age_max"":432,""chop_age_min"":48,""impulse_atr_min"":0.8,""impulse_bars"":6,""impulse_tick_min"":0.03,""intensity_min"":0.3,""reversal_book_min"":0.0,""reversal_location_min"":0.55,""session"":""NY""}"
31485,00265465bc9a5789,CHOP,CHOP_FLOW_EXHAUSTION,210,33,"{""chop_age_max"":48,""chop_age_min"":12,""impulse_atr_min"":0.35,""impulse_bars"":12,""impulse_tick_min"":0.015,""intensity_min"":0.3,""reversal_book_min"":0.03,""reversal_location_min"":0.55,""session"":""LONDON""}"
31486,00265900a6249bd6,CHOP,CHOP_FLOW_EXHAUSTION,244,39,"{""chop_age_max"":144,""chop_age_min"":12,""impulse_atr_min"":0.55,""impulse_bars"":12,""impulse_tick_min"":0.03,""intensity_min"":0.8,""reversal_book_min"":0.03,""reversal_location_min"":0.45,""session"":""ASIA""}"
31487,0026b92280f03fb6,CHOP,CHOP_FLOW_EXHAUSTION,1755,155,"{""chop_age_max"":432,""chop_age_min"":1,""impulse_atr_min"":0.35,""impulse_bars"":12,""impulse_tick_min"":0.03,""intensity_min"":0.3,""reversal_book_min"":0.0,""reversal_location_min"":0.35,""session"":""LONDON""}"
31488,0026bc80bc8bfbb8,CHOP,CHOP_FLOW_EXHAUSTION,1339,213,"{""chop_age_max"":432,""chop_age_min"":12,""impulse_atr_min"":0.8,""impulse_bars"":12,""impulse_tick_min"":0.015,""intensity_min"":0.3,""reversal_book_min"":0.03,""reversal_location_min"":0.45,""session"":""LATE""}"
31489,0026d1f30a26c029,CHOP,CHOP_FLOW_EXHAUSTION,1668,351,"{""chop_age_max"":432,""chop_age_min"":12,""impulse_atr_min"":0.35,""impulse_bars"":3,""impulse_tick_min"":0.015,""intensity_min"":0.5,""reversal_book_min"":0.03,""reversal_location_min"":0.45,""session"":""LONDON""}"
31490,002799270df27dae,CHOP,CHOP_FLOW_EXHAUSTION,135,26,"{""chop_age_max"":2000,""chop_age_min"":12,""impulse_atr_min"":0.35,""impulse_bars"":1,""impulse_tick_min"":0.005,""intensity_min"":1.1,""reversal_book_min"":0.06,""reversal_location_min"":0.45,""session"":""ASIA""}"
31491,0027c6ce8f523299,CHOP,CHOP_FLOW_EXHAUSTION,664,126,"{""chop_age_max"":2000,""chop_age_min"":48,""impulse_atr_min"":0.55,""impulse_bars"":3,""impulse_tick_min"":0.015,""intensity_min"":0.5,""reversal_book_min"":0.03,""reversal_location_min"":0.45,""session"":""LATE""}"
31492,0027e6dd94180646,CHOP,CHOP_FLOW_EXHAUSTION,3316,620,"{""chop_age_max"":2000,""chop_age_min"":48,""impulse_atr_min"":0.55,""impulse_bars"":12,""impulse_tick_min"":0.005,""intensity_min"":0.3,""reversal_book_min"":0.0,""reversal_location_min"":0.45,""session"":""LONDON""}"
31493,0027eeb920b64a0b,CHOP,CHOP_FLOW_EXHAUSTION,1601,195,"{""chop_age_max"":2000,""chop_age_min"":1,""impulse_atr_min"":0.2,""impulse_bars"":3,""impulse_tick_min"":0.03,""intensity_min"":0.8,""reversal_book_min"":0.0,""reversal_location_min"":0.45,""session"":""LONDON""}"
31494,00286cb8416691e8,CHOP,CHOP_FLOW_EXHAUSTION,1713,171,"{""chop_age_max"":2000,""chop_age_min"":48,""impulse_atr_min"":0.35,""impulse_bars"":3,""impulse_tick_min"":0.03,""intensity_min"":1.1,""reversal_book_min"":0.0,""reversal_location_min"":0.55,""session"":""ALL""}"
31495,002cd5bb7733f58f,CHOP,CHOP_FLOW_EXHAUSTION,118,18,"{""chop_age_max"":2000,""chop_age_min"":12,""impulse_atr_min"":0.8,""impulse_bars"":1,""impulse_tick_min"":0.005,""intensity_min"":0.5,""reversal_book_min"":0.03,""reversal_location_min"":0.35,""session"":""NY""}"
31496,002e9e8e28e07ff3,CHOP,CHOP_FLOW_EXHAUSTION,4867,522,"{""chop_age_max"":2000,""chop_age_min"":12,""impulse_atr_min"":0.35,""impulse_bars"":6,""impulse_tick_min"":0.03,""intensity_min"":0.5,""reversal_book_min"":0.0,""reversal_location_min"":0.55,""session"":""ALL""}"
31497,002f3e3df4ca7656,CHOP,CHOP_FLOW_EXHAUSTION,539,104,"{""chop_age_max"":48,""chop_age_min"":1,""impulse_atr_min"":0.35,""impulse_bars"":6,""impulse_tick_min"":0.005,""intensity_min"":0.3,""reversal_book_min"":0.03,""reversal_location_min"":0.45,""session"":""LATE""}"
31498,002f9fde68abed9a,CHOP,CHOP_FLOW_EXHAUSTION,904,130,"{""chop_age_max"":432,""chop_age_min"":48,""impulse_atr_min"":0.35,""impulse_bars"":12,""impulse_tick_min"":0.015,""intensity_min"":0.5,""reversal_book_min"":0.0,""reversal_location_min"":0.55,""session"":""LATE""}"
31499,0030c3576289a2bb,CHOP,CHOP_FLOW_EXHAUSTION,124,23,"{""chop_age_max"":48,""chop_age_min"":1,""impulse_atr_min"":0.8,""impulse_bars"":12,""impulse_tick_min"":0.005,""intensity_min"":0.5,""reversal_book_min"":0.03,""reversal_location_min"":0.55,""session"":""ASIA""}"
31500,003131e8259b5d96,CHOP,CHOP_FLOW_EXHAUSTION,389,89,"{""chop_age_max"":432,""chop_age_min"":1,""impulse_atr_min"":0.55,""impulse_bars"":6,""impulse_tick_min"":0.005,""intensity_min"":1.1,""reversal_book_min"":0.03,""reversal_location_min"":0.55,""session"":""ASIA""}"
31501,0032f409eb412d01,CHOP,CHOP_FLOW_EXHAUSTION,1768,303,"{""chop_age_max"":144,""chop_age_min"":1,""impulse_atr_min"":0.35,""impulse_bars"":12,""impulse_tick_min"":0.005,""intensity_min"":0.8,""reversal_book_min"":0.06,""reversal_location_min"":0.35,""session"":""NY""}"
31502,0033e4f98a08edb5,CHOP,CHOP_FLOW_EXHAUSTION,1325,195,"{""chop_age_max"":432,""chop_age_min"":1,""impulse_atr_min"":0.35,""impulse_bars"":6,""impulse_tick_min"":0.015,""intensity_min"":0.3,""reversal_book_min"":0.06,""reversal_location_min"":0.55,""session"":""NY""}"
31503,0033f348ed9d47bb,CHOP,CHOP_FLOW_EXHAUSTION,1243,197,"{""chop_age_max"":2000,""chop_age_min"":48,""impulse_atr_min"":0.55,""impulse_bars"":12,""impulse_tick_min"":0.015,""intensity_min"":0.3,""reversal_book_min"":0.06,""reversal_location_min"":0.45,""session"":""LATE""}"
31504,00345943314d9a26,CHOP,CHOP_FLOW_EXHAUSTION,436,79,"{""chop_age_max"":48,""chop_age_min"":1,""impulse_atr_min"":0.8,""impulse_bars"":12,""impulse_tick_min"":0.005,""intensity_min"":0.5,""reversal_book_min"":0.0,""reversal_location_min"":0.55,""session"":""LATE""}"
31505,00359139d0e77824,CHOP,CHOP_FLOW_EXHAUSTION,2305,496,"{""chop_age_max"":2000,""chop_age_min"":12,""impulse_atr_min"":0.2,""impulse_bars"":3,""impulse_tick_min"":0.005,""intensity_min"":0.3,""reversal_book_min"":0.06,""reversal_location_min"":0.35,""session"":""LATE""}"
31506,0036b822c6910e1f,CHOP,CHOP_FLOW_EXHAUSTION,432,64,"{""chop_age_max"":144,""chop_age_min"":1,""impulse_atr_min"":0.35,""impulse_bars"":12,""impulse_tick_min"":0.015,""intensity_min"":1.1,""reversal_book_min"":0.0,""reversal_location_min"":0.45,""session"":""LONDON""}"
31507,003702f29297871d,CHOP,CHOP_FLOW_EXHAUSTION,277,53,"{""chop_age_max"":48,""chop_age_min"":1,""impulse_atr_min"":0.35,""impulse_bars"":1,""impulse_tick_min"":0.005,""intensity_min"":0.5,""reversal_book_min"":0.0,""reversal_location_min"":0.45,""session"":""ALL""}"
31508,00372e88e9fc4ae1,CHOP,CHOP_FLOW_EXHAUSTION,510,54,"{""chop_age_max"":2000,""chop_age_min"":48,""impulse_atr_min"":0.2,""impulse_bars"":12,""impulse_tick_min"":0.005,""intensity_min"":1.1,""reversal_book_min"":0.0,""reversal_location_min"":0.55,""session"":""LATE""}"
31509,00377cdfa33cda44,CHOP,CHOP_FLOW_EXHAUSTION,217,42,"{""chop_age_max"":144,""chop_age_min"":12,""impulse_atr_min"":0.35,""impulse_bars"":1,""impulse_tick_min"":0.015,""intensity_min"":0.5,""reversal_book_min"":0.06,""reversal_location_min"":0.35,""session"":""ASIA""}"
31510,0037c5a987deb089,CHOP,CHOP_FLOW_EXHAUSTION,298,59,"{""chop_age_max"":144,""chop_age_min"":1,""impulse_atr_min"":0.8,""impulse_bars"":3,""impulse_tick_min"":0.005,""intensity_min"":0.5,""reversal_book_min"":0.06,""reversal_location_min"":0.55,""session"":""LONDON""}"
31511,00380677aed34d5a,CHOP,CHOP_FLOW_EXHAUSTION,301,34,"{""chop_age_max"":432,""chop_age_min"":48,""impulse_atr_min"":0.35,""impulse_bars"":3,""impulse_tick_min"":0.015,""intensity_min"":1.1,""reversal_book_min"":0.03,""reversal_location_min"":0.35,""session"":""LATE""}"
31512,0038d0874af87eda,CHOP,CHOP_FLOW_EXHAUSTION,399,47,"{""chop_age_max"":432,""chop_age_min"":48,""impulse_atr_min"":0.2,""impulse_bars"":3,""impulse_tick_min"":0.015,""intensity_min"":1.1,""reversal_book_min"":0.0,""reversal_location_min"":0.35,""session"":""LATE""}"
31513,00391f7fbd1e1bb6,CHOP,CHOP_FLOW_EXHAUSTION,1058,103,"{""chop_age_max"":432,""chop_age_min"":1,""impulse_atr_min"":0.2,""impulse_bars"":6,""impulse_tick_min"":0.03,""intensity_min"":0.5,""reversal_book_min"":0.06,""reversal_location_min"":0.35,""session"":""LATE""}"
31514,003abe755c095024,CHOP,CHOP_FLOW_EXHAUSTION,4279,769,"{""chop_age_max"":144,""chop_age_min"":1,""impulse_atr_min"":0.2,""impulse_bars"":12,""impulse_tick_min"":0.005,""intensity_min"":1.1,""reversal_book_min"":0.0,""reversal_location_min"":0.35,""session"":""ALL""}"
31515,003acb50ba77391d,CHOP,CHOP_FLOW_EXHAUSTION,2385,396,"{""chop_age_max"":144,""chop_age_min"":1,""impulse_atr_min"":0.2,""impulse_bars"":12,""impulse_tick_min"":0.005,""intensity_min"":1.1,""reversal_book_min"":0.0,""reversal_location_min"":0.35,""session"":""NY""}"
31516,003c4f373c6ccb5c,CHOP,CHOP_FLOW_EXHAUSTION,3305,623,"{""chop_age_max"":2000,""chop_age_min"":1,""impulse_atr_min"":0.8,""impulse_bars"":12,""impulse_tick_min"":0.005,""intensity_min"":0.5,""reversal_book_min"":0.03,""reversal_location_min"":0.35,""session"":""LONDON""}"
31517,003ca0a208bb0f70,CHOP,CHOP_FLOW_EXHAUSTION,3418,731,"{""chop_age_max"":144,""chop_age_min"":12,""impulse_atr_min"":0.8,""impulse_bars"":6,""impulse_tick_min"":0.005,""intensity_min"":0.8,""reversal_book_min"":0.0,""reversal_location_min"":0.35,""session"":""ALL""}"
31518,003d15667baed7c0,CHOP,CHOP_FLOW_EXHAUSTION,1111,73,"{""chop_age_max"":144,""chop_age_min"":1,""impulse_atr_min"":0.55,""impulse_bars"":12,""impulse_tick_min"":0.03,""intensity_min"":1.1,""reversal_book_min"":0.0,""reversal_location_min"":0.55,""session"":""ALL""}"
31519,003d3c2a4964f9c4,CHOP,CHOP_FLOW_EXHAUSTION,931,70,"{""chop_age_max"":432,""chop_age_min"":48,""impulse_atr_min"":0.35,""impulse_bars"":12,""impulse_tick_min"":0.03,""intensity_min"":1.1,""reversal_book_min"":0.06,""reversal_location_min"":0.35,""session"":""NY""}"
31520,003d9e6df04993c8,CHOP,CHOP_FLOW_EXHAUSTION,1425,287,"{""chop_age_max"":432,""chop_age_min"":1,""impulse_atr_min"":0.55,""impulse_bars"":12,""impulse_tick_min"":0.005,""intensity_min"":0.8,""reversal_book_min"":0.03,""reversal_location_min"":0.55,""session"":""LONDON""}"
31521,003e2f2ef3ad0901,CHOP,CHOP_FLOW_EXHAUSTION,1064,230,"{""chop_age_max"":2000,""chop_age_min"":1,""impulse_atr_min"":0.35,""impulse_bars"":3,""impulse_tick_min"":0.005,""intensity_min"":1.1,""reversal_book_min"":0.03,""reversal_location_min"":0.55,""session"":""LONDON""}"
31522,003e5553222fc800,CHOP,CHOP_FLOW_EXHAUSTION,1226,228,"{""chop_age_max"":2000,""chop_age_min"":1,""impulse_atr_min"":0.8,""impulse_bars"":6,""impulse_tick_min"":0.005,""intensity_min"":0.5,""reversal_book_min"":0.06,""reversal_location_min"":0.35,""session"":""LATE""}"
31523,003ec6a3dbf53868,CHOP,CHOP_FLOW_EXHAUSTION,2735,510,"{""chop_age_max"":432,""chop_age_min"":48,""impulse_atr_min"":0.8,""impulse_bars"":6,""impulse_tick_min"":0.015,""intensity_min"":0.5,""reversal_book_min"":0.03,""reversal_location_min"":0.55,""session"":""ALL""}"
31524,003f97ccce37b36c,CHOP,CHOP_FLOW_EXHAUSTION,524,94,"{""chop_age_max"":144,""chop_age_min"":48,""impulse_atr_min"":0.35,""impulse_bars"":6,""impulse_tick_min"":0.005,""intensity_min"":0.3,""reversal_book_min"":0.06,""reversal_location_min"":0.45,""session"":""LATE""}"
31525,004115410903cf27,CHOP,CHOP_FLOW_EXHAUSTION,491,71,"{""chop_age_max"":48,""chop_age_min"":1,""impulse_atr_min"":0.55,""impulse_bars"":12,""impulse_tick_min"":0.015,""intensity_min"":0.3,""reversal_book_min"":0.03,""reversal_location_min"":0.45,""session"":""LATE""}"
31526,0042e65137e533ff,CHOP,CHOP_FLOW_EXHAUSTION,1136,195,"{""chop_age_max"":144,""chop_age_min"":1,""impulse_atr_min"":0.2,""impulse_bars"":3,""impulse_tick_min"":0.03,""intensity_min"":0.3,""reversal_book_min"":0.0,""reversal_location_min"":0.35,""session"":""LATE""}"
31527,0043dd3b719ff567,CHOP,CHOP_FLOW_EXHAUSTION,304,47,"{""chop_age_max"":144,""chop_age_min"":48,""impulse_atr_min"":0.8,""impulse_bars"":3,""impulse_tick_min"":0.005,""intensity_min"":0.5,""reversal_book_min"":0.0,""reversal_location_min"":0.45,""session"":""LONDON""}"
31528,00445515763d053a,CHOP,CHOP_FLOW_EXHAUSTION,453,100,"{""chop_age_max"":48,""chop_age_min"":12,""impulse_atr_min"":0.8,""impulse_bars"":3,""impulse_tick_min"":0.015,""intensity_min"":0.3,""reversal_book_min"":0.03,""reversal_location_min"":0.55,""session"":""ALL""}"
31529,00456233a8be04ab,CHOP,CHOP_FLOW_EXHAUSTION,1171,268,"{""chop_age_max"":432,""chop_age_min"":48,""impulse_atr_min"":0.35,""impulse_bars"":12,""impulse_tick_min"":0.005,""intensity_min"":0.8,""reversal_book_min"":0.03,""reversal_location_min"":0.45,""session"":""ASIA""}"
31530,00457c599e141eb0,CHOP,CHOP_FLOW_EXHAUSTION,1021,87,"{""chop_age_max"":48,""chop_age_min"":12,""impulse_atr_min"":0.35,""impulse_bars"":12,""impulse_tick_min"":0.03,""intensity_min"":0.3,""reversal_book_min"":0.03,""reversal_location_min"":0.45,""session"":""ALL""}"
31531,00463a917bc59cf0,CHOP,CHOP_FLOW_EXHAUSTION,392,44,"{""chop_age_max"":2000,""chop_age_min"":12,""impulse_atr_min"":0.8,""impulse_bars"":3,""impulse_tick_min"":0.03,""intensity_min"":1.1,""reversal_book_min"":0.0,""reversal_location_min"":0.55,""session"":""LONDON""}"
31532,00467f3d246ca1ca,CHOP,CHOP_FLOW_EXHAUSTION,206,15,"{""chop_age_max"":48,""chop_age_min"":12,""impulse_atr_min"":0.8,""impulse_bars"":6,""impulse_tick_min"":0.03,""intensity_min"":1.1,""reversal_book_min"":0.06,""reversal_location_min"":0.55,""session"":""ALL""}"
31533,00484b0309af38a4,CHOP,CHOP_FLOW_EXHAUSTION,450,40,"{""chop_age_max"":48,""chop_age_min"":12,""impulse_atr_min"":0.35,""impulse_bars"":12,""impulse_tick_min"":0.015,""intensity_min"":0.3,""reversal_book_min"":0.06,""reversal_location_min"":0.45,""session"":""NY""}"
31534,00484e38cce02421,CHOP,CHOP_FLOW_EXHAUSTION,582,116,"{""chop_age_max"":144,""chop_age_min"":1,""impulse_atr_min"":0.35,""impulse_bars"":3,""impulse_tick_min"":0.015,""intensity_min"":0.3,""reversal_book_min"":0.06,""reversal_location_min"":0.45,""session"":""LONDON""}"
31535,00494e4d90f8af77,CHOP,CHOP_FLOW_EXHAUSTION,951,176,"{""chop_age_max"":432,""chop_age_min"":12,""impulse_atr_min"":0.35,""impulse_bars"":6,""impulse_tick_min"":0.015,""intensity_min"":0.3,""reversal_book_min"":0.06,""reversal_location_min"":0.55,""session"":""LATE""}"
31536,00495a1b95f238fa,CHOP,CHOP_FLOW_EXHAUSTION,2753,385,"{""chop_age_max"":2000,""chop_age_min"":48,""impulse_atr_min"":0.2,""impulse_bars"":6,""impulse_tick_min"":0.015,""intensity_min"":0.5,""reversal_book_min"":0.0,""reversal_location_min"":0.45,""session"":""NY""}"
31537,0049958dcd71db29,CHOP,CHOP_FLOW_EXHAUSTION,9711,1765,"{""chop_age_max"":2000,""chop_age_min"":12,""impulse_atr_min"":0.2,""impulse_bars"":12,""impulse_tick_min"":0.005,""intensity_min"":0.8,""reversal_book_min"":0.03,""reversal_location_min"":0.45,""session"":""ALL""}"
31538,00499e133df35c98,CHOP,CHOP_FLOW_EXHAUSTION,1588,335,"{""chop_age_max"":432,""chop_age_min"":48,""impulse_atr_min"":0.8,""impulse_bars"":12,""impulse_tick_min"":0.005,""intensity_min"":0.3,""reversal_book_min"":0.03,""reversal_location_min"":0.55,""session"":""ASIA""}"
